,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
13533256,2019-09-27 14:36:16,DolorsMM,283559538,Dolors Montserrat,PP,Cataluña,"Después de pactar la moción de censura con los independentistas, pactar en numerosos ayuntamientos con ellos y gobernar la Diputación de Barcelona con los votos de Puigdemont, el PSOE le dice a Torra que aplicará la Constitución si ‘fuera necesario’.

Increíble pero cierto."
13569875,2019-09-29 20:45:04,joaquintorrevie,382328551,joaquin Albaladejo,PP,Comunitat Valenciana,"Año 2019: el presidente de una Comunidad autónoma de una nación europea, colabora presuntamente  con una trama terrorista. Está pasando"
14311466,2019-11-08 16:57:36,pablocasado_,523386042,Pablo Casado Blanco,PP,Castilla y León,"Gracias por tu apoyo, querido @cmgorriaran. Un honor que @rosadiezglez y tú confiéis en este proyecto. Necesitamos unir de nuevo a los españoles en torno a un proyecto sugestivo de vida en común, como dijo Ortega."
13407957,2019-09-21 12:24:57,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,"El servil delegado de Sánchez  @conJavierLosada ...justificando ahora q si nos merecemos el dinero q nos debe #Sanchez xq hay elecciones!!Antes la educación, la dependencia y los servicios de los gallegos valían una mierda!!#jetas"
13886079,2019-10-15 20:33:43,pablocasado_,523386042,Pablo Casado Blanco,PP,Castilla y León,"Ante los violentos disturbios que elevan la tensión en Cataluña, Sánchez debe activar la Ley de Seguridad Nacional para que ningún Cuerpo policial esté sujeto a directrices de los independentistas y se proteja su integridad. Es urgente garantizar la seguridad y el orden público."
13606119,2019-10-01 18:04:34,JVMariBoso,1397939407,José Vicente Marí,PP,Illes Balears,🚨🚨Pero nadie del gobierno Sanchez tiene nada que decir al respecto. Se ha hecho un silencio espeso sobre este asunto mientras las mafias siguen aprovechándose de personas q siguen enviando a nuestras costas Será q Sánchez y los socialistas están en otras cosas. #TenloEnCuenta
13253148,2019-09-13 12:30:45,TeoGarciaEgea,224074203,Teodoro García Egea,PP,Murcia (Región de),"En permanente contacto con @LopezMirasF, @CarlosMazon40, @JuanMa_Moreno, @JaviAurelianoG 
y con nuestros alcaldes de Alicante, Murcia, Albacete y Almería. 
Máxima coordinación de medios y toda España pendiente del Levante con el objetivo de garantizar la seguridad de las personas"
13621805,2019-10-02 13:58:45,BelenHoyo,239779545,Belén Hoyo Juliá,PP,Comunitat Valenciana,"Es tremendo el delirio de algunos. La convivencia y el ejercicio de un Derecho tan básico como el de la libertad de información es cada vez más complicado en Cataluña. 

Mi solidaridad con la periodista agredida."
13190928,2019-09-10 15:42:44,MoroMjesus,2365318187,mjesus moro almaraz,PP,Castilla y León,"Muy acertado. También muy triste que @JcQuer tenga que seguir luchando cada minuto para que se imponga la racionalidad, el equilibrio, el respeto a la víctimas y a sus familias."
14275800,2019-11-06 19:32:20,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,"Gracias equipo Distrito Mariñamansa!!Entre todos el cambio será posible !! Sumaremos y lograremos 3-1 en Ourense 💪
#PorTodoLoQueNosUne"
13731730,2019-10-08 12:13:40,TeoGarciaEgea,224074203,Teodoro García Egea,PP,Murcia (Región de),"Allí donde el PP ha sido decisivo y se han conformado gobiernos de la libertad, bajamos impuestos y mejoramos la vida de las personas.

Estamos centrados en dar soluciones a los problemas reales de la gente."
13940006,2019-10-18 08:43:45,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,Gracias portavoz @cayetanaAT x estar ahí en CATALUÑA dando la cara y apoyando a la @policia en estos momentos tan complicados y que algunos quieren que miremos para otro lado !!
13203429,2019-09-11 08:02:08,Rafa_Hernando,380456440,Rafael Hernando,PP,Andalucía,"Hoy en el primer Pleno del Senado y el PSOE presenta su primera Moción. 
¿Será sobre Brexit? ¿Recesión ? ¿Bloqueo político? ¿Cambio climático? ¿Aumento del Paro? ¿Pensiones?¿Educación? ¿Revolución tecnológica?¿La igualdad?¿Financiación territorial?

Nooooooo

FRANCO. Lamentable"
13207372,2019-09-11 10:53:51,Rafa_Hernando,380456440,Rafael Hernando,PP,Andalucía,"En el Senado leeremos una declaración institucional de apoyo y reconocimiento para reconocer la discapacidad de los afectados por el Trastorno del espectro alcohólico letal. 

Combatir sus efectos, prevenir sus causas y atender a los niños afectados es esencial"
13320116,2019-09-17 11:51:51,Rafa_Hernando,380456440,Rafael Hernando,PP,Andalucía,"El PSOE y @sanchezcastejon, no quieren un gobierno estable, sino un cheque en blanco para gobernar como si tuvieran mayoría absoluta. 

Del “no es no” y los pactos con sus amigos golpistas, bilduetarras y podemitas, ahora al sí porque sí”.

Hundir España sin apearse del Falcon."
13233532,2019-09-12 13:31:29,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,"Todo nuestro apoyo para los ciudadanos que están viéndose afectados por el temporal, a FFFCCSS, bomberos,voluntarios, servicios de emergencia que están ayudando!!Animo!!"
13337529,2019-09-18 07:47:40,Rafa_Hernando,380456440,Rafael Hernando,PP,Andalucía,"-Disolvió pero no sacó lo q decía el CIS de Tezanos 
-Asaltó RTVE y bloqueó el Parlamento
-Tuvo 4 posibilidades de gobernar pero no movió un dedo por conseguirlo
-Jugó a las sillitas con Coletas y fracasó en el encargo del Rey
-Mintió a toda España

4 años 4 elecciones

Es TÓXICO"
14189611,2019-11-01 10:52:08,zoidoJI,169843986,Juan Ignacio Zoido,PP,Andalucía,Un placer conocer de primera mano el trabajo de una empresa referente en innovación e investigación en la agricultura verde. Orgulloso del talento de la industria agroalimentaria de España.
13598517,2019-10-01 12:19:00,DolorsMM,283559538,Dolors Montserrat,PP,Cataluña,"Hace 22 horas decía que el PSOE era la izquierda que no se avergonzaba de España.

Hace 4 horas advertía a Torra con aplicar la Constitución.

Y ahora, hace unos minutos, el PSC anuncia que se abstendrá en la moción de censura a Torra.

La última es la verdadera cara de Sánchez."
13330372,2019-09-17 19:40:55,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,"Hoy #Sanchez le echará la culpa a #Sanchez el Secretario General del Psoe, q solo se miraba al espejo!!"
13427267,2019-09-22 17:54:37,svalmana,109304374,Silvia Valmaña,PP,Castilla - La Mancha,"Hay una nueva oportunidad para devolver a España la confianza, la ilusión y el rigor, para la creación de empleo y de oportunidades para todos y se llama @pablocasado_"
13357878,2019-09-19 05:28:56,jordiroca,14966033,Jordi Roca,PP,Cataluña,"Habla de quiebra democrática el que se quería coronar Emperador Omnipotente de la República de la Ratafia, nombrar a los jueces a dedo y por un periodo indeterminado."
14131837,2019-10-29 09:30:19,BelenHoyo,239779545,Belén Hoyo Juliá,PP,Comunitat Valenciana,"Hemos tenido un Ministro de Fomento que ha hablado mucho, pero ha hecho poco. Las infraestructuras no se construyen con presupuestos ficticios. Nos comprometemos a aprobar presupuestos realistas para poner en marcha las infraestructuras que necesitamos. #DebateEnLaSer"
13864845,2019-10-14 20:23:00,zoidoJI,169843986,Juan Ignacio Zoido,PP,Andalucía,"Un 14 de octubre, ETA asesinó al @guardiacivil Alberto Villena en Lequeito, al doctor de la prisión de El Puerto de Santa María Alfredo Jorge Suar y al agente de la @policia Ángel González en Barcelona. #memoria"
14225768,2019-11-04 07:09:23,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,Si unimos el voto lo podemos conseguir!! Hoy la papeleta del PP en provincias pequeñas como OURENSE vale doble!! O sale Un diputado del PP o uno del PSOE
13958567,2019-10-19 07:38:56,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,"Mal vamos en España cuando el socio de SÁNCHEZ en la moción en vez de apoyar a los más de 250 Policías heridos, cuestiona como se defienden esos policías!
#Podemos siempre contra la Policía"
14013152,2019-10-22 11:23:06,BelenHoyo,239779545,Belén Hoyo Juliá,PP,Comunitat Valenciana,"Hoy @compromis va de la mano de de Bildu, ERC y PDCAT y sin ningún pudor se niega a rechazar la violencia en Cataluña y apoyar la labor que están realizando las Fuerzas y Cuerpos de Seguridad del Estado. 

Una actitud bochornosa y cómplice ante aquellos que coartan las libertades"
14311238,2019-11-08 16:45:43,pablocasado_,523386042,Pablo Casado Blanco,PP,Castilla y León,"Gracias por tu apoyo, querido @cmgorriaran. Un honor que @rosadiezglez y tu confiéis en este proyecto. Necesitamos unir de nuevo a los españoles en torno a un proyecto sugestivo de vida en común, como diría Ortega."
13656978,2019-10-04 06:04:10,jordiroca,14966033,Jordi Roca,PP,Cataluña,"El DG de comunicación de la Generalitat no ha entendido que, precisamente, la campaña del PP se centra en los problemas de la gente: empleo, la crisis que acecha, pensiones, sanidad, educación…

Claro que a él no le han contratado por su profesionalidad, sólo por ser 🎗"
13278429,2019-09-14 21:03:03,rosaromerocr,253968932,Rosa Romero,PP,Castilla - La Mancha,"Hoy hemos acompañado en Bolaños de Cva. a su alcalde Miguel Ángel Valverde en la celebración del Cristo de la Columna, la lluvia nos ha impedido ver la procesión de Las Alabardas y la “Rifa de Ofrendas”, un placer acompañar a todos los boñañegos una vez más en sus fiestas."
13372477,2019-09-19 16:50:35,MoroMjesus,2365318187,mjesus moro almaraz,PP,Castilla y León,"A tener en cuenta para saber dónde está cada uno y que sus compañeros de formaciones políticas no vayan dando lecciones. Un cargo público, aún más q cualquier ciudadano,no está por encima de ninguna ley. Tendrán que asumir las responsabilidades que corresponden."
13832608,2019-10-13 07:56:08,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,"Un gran Presidente para una grande Institución,La Hermandad Gallega de Venezuela!!...Felicidades x esos 59 Años ayudando a la colectividad Gallega y del resto de España!"
13414095,2019-09-21 18:49:45,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,Sigue el goteo de apuñalamientos en #Barcelona!!...Los llamados casos puntuales culpa de la derecha según #AlcaldesaColau ...una alcaldesa q con su buenísmo retiró el principio de autoridad a la Guardia Urbana y regaló las calles a los delincuentes!!
13573555,2019-09-30 07:35:54,rosaromerocr,253968932,Rosa Romero,PP,Castilla - La Mancha,"Mala noticia, los @populares llevamos avisando a Sánchez que su política económica se basa en medidas electorales y está lastrando la economía española. España necesita reformas de calado y no cortoplacismo e incertidumbre ante las turbulencias y tensiones geopolíticas que vienen"
13594578,2019-10-01 09:07:21,joaquintorrevie,382328551,joaquin Albaladejo,PP,Comunitat Valenciana,"Vienen sin 1 € en los bolsillos, a hacerse un Tour Turístico sobre la mayor catástrofe que ha sufrido el Sur de Alicante en 140 años. Y lo hacen “para conocer”. ¿Que tomadura de pelo es esta ?"
13201859,2019-09-11 06:39:57,jlayllon,10809072,jlayllon,PP,Madrid,"En días como hoy, se solía celebrar la fiesta de todos los catalanes. Últimamente se ha convertido en el día en que unos intentan importer su idea de Cataluña a todos los demás."
13282726,2019-09-15 09:06:53,joaquintorrevie,382328551,joaquin Albaladejo,PP,Comunitat Valenciana,"Pues de comprensión de la realidad territorial de la Comunidad Valenciana tu vas “fenomenal”. 35 sentencias judiciales en 4 años de gobierno socialista en Valencia violando derechos educativos por imposición chantajista del valenciano. Pero claro, tú no entras en esto ¿En serio?"
14288023,2019-11-07 12:46:52,TeoGarciaEgea,224074203,Teodoro García Egea,PP,Murcia (Región de),"En el debate vimos como Pablo Casado puso sobre la mesa asuntos importantes, como el Ave a Murcia, Cartagena y Lorca o soluciones para el Mar Menor. 
Necesitamos un presidente que tenga los retos de la región en la cabeza, que mire más hacia el Gobierno de Murcia y menos a Torra."
14281215,2019-11-07 05:53:00,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,"Gracias alcalde @Luis_MenorPerez ...con tu ayuda será posible el 3-1, el cambio en España  y @pablocasado_ será presidente !!"
14249698,2019-11-05 13:28:05,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,Que  defienda ya @G_Caballero_M a la Policía y apoye el cese de la Subdelgada del Gobierno y dimisión de Alcaldesa socialista como piden los sindicatos....sino será cómplice del ataque a la Policía en Galicia!!💙👮‍♂️
13236558,2019-09-12 15:40:18,jaimedeolano,1637483929,Jaime de Olano,PP,Galicia,"#NosUneEspaña🇪🇸

«ESPAÑOLES EN DEFENSA DE LO COMÚN»

Estupenda jornada en la que los conceptos más repetidos han sido:

✅ Libertad
✅ España🇪🇸
✅ Constitución
✅ Diversidad
✅ Democracia
✅ Juntos
✅ Futuro

¿Te Sumas?"
14132320,2019-10-29 09:58:05,BelenHoyo,239779545,Belén Hoyo Juliá,PP,Comunitat Valenciana,"El buen político debe ser como el buen conductor: tiene que elegir bien el destino, la ruta y los acompañantes. No puede estar permanentemente pendiente del retrovisor. Debe mirar hacia delante, para afrontar los retos que vamos a encontrar en el camino. #DebateEnLaSer"
14203536,2019-11-02 10:05:11,pablocasado_,523386042,Pablo Casado Blanco,PP,Castilla y León,En abril Sánchez ya ocultaba las malas cifras económicas y los españoles tienen muy reciente la crisis que tapó Zapatero. El PP es el único partido que pone los problemas de los españoles en la base de nuestro programa. España no aguantaría otra crisis con el PSOE en el Gobierno.
14131544,2019-10-29 09:12:19,BelenHoyo,239779545,Belén Hoyo Juliá,PP,Comunitat Valenciana,"No es casualidad que estemos de acuerdo en que hay un único responsable de la repetición de eelcciones. Sánchez tenía varias vías para formar gobierno y no lo hizo. Si no supo, demuestra que no es útil. Si no quiso, demuestra su egoísmo y su irresponsabilidad. 

#DebateEnLaSer"
14316541,2019-11-08 22:02:14,BelenHoyo,239779545,Belén Hoyo Juliá,PP,Comunitat Valenciana,"Gracias a ti, @fernandoderosa4. Eres una de las personas más inteligentes que he conocido y además tienes un corazón enorme. Es un lujo contar contigo. Has hecho más fáciles e ilusionantes los días de campaña. Juntos, seguiremos defendiendo los intereses valencianos en Madrid."
13191886,2019-09-10 16:27:19,joaquintorrevie,382328551,joaquin Albaladejo,PP,Comunitat Valenciana,Helllooooooooooooooo!!!!!!! Díselo tú @BarrachinaM que a mi me da un “no sé qué”. NI TIENEN VERGÜENZA NI LA CONOCEN !!
14311311,2019-11-08 16:48:52,pablocasado_,523386042,Pablo Casado Blanco,PP,Castilla y León,"Gracias por tu apoyo, querido @cmgorriaran. Un honor que @rosadiezglez y tú confiéis en este proyecto. Necesitamos unir de nuevo a los españoles en torno a un proyecto sugestivo de vida en común, como diría Ortega."
13248681,2019-09-13 08:29:44,pablocasado_,523386042,Pablo Casado Blanco,PP,Castilla y León,"De camino a Valencia he hablado con los presidentes de Murcia y Andalucía, @LopezMirasF @JuanMa_Moreno, los de la Diputación de Alicante y Almería, y los alcaldes de Murcia, Almería y Orihuela, para interesarme por la situación del temporal y apoyar a los servicios de emergencia."
13450068,2019-09-23 21:31:33,joaquintorrevie,382328551,joaquin Albaladejo,PP,Comunitat Valenciana,"#ElCascabel23S veo a @pablocasado_ prudente, conciso, seguro, responsabilizado, sereno y preparado. En esa precisa transversalidad institucional, residirá su éxito que será el de España."
13216668,2019-09-11 17:43:32,Rafa_Hernando,380456440,Rafael Hernando,PP,Andalucía,"Me alegro de que por fin se haya hecho justicia a Rafael Casanova, y alguien haya puesto el himno de España en su homenaje porque fue un gran Español. 
Luchó en la defensa de Barcelona en apoyo del aspirante a la Corona de los Austrias. Nunca para romper España, país q quería"
13299154,2019-09-16 10:28:31,juanviperezaras,1187155471,Juan Vte. Perez Aras,PP,Comunitat Valenciana,La “nueva política” empieza a sufrir la presión. Caminar por el filo de la navaja política tiene sus riesgos y el horizonte preocupante de los naranjas 🍊 desata ya los nervios ante la cuenta atrás....
13336656,2019-09-18 07:10:30,oscargamazo,170340172,Óscar Gamazo,PP,Comunitat Valenciana,Y en todas esas elecciones ya celebradas el #irresponsable #bloqueador ha sido Pedro #Sánchez con su permanente #NOEsNO
13436436,2019-09-23 09:40:09,zoidoJI,169843986,Juan Ignacio Zoido,PP,Andalucía,Enhorabuena a la @guardiacivil por esta importante operación. Quienes recurren a la violencia no tienen sitio en una sociedad democrática.
13958547,2019-10-19 07:37:59,gmariscalanaya,196204374,Guillermo Mariscal,PP,Canarias,"Os llevó al Gobierno una moción de censura apoyada por entre otros partidos, el de Quim Torra, el que dijo a los CDRs: “Apreteu i feu bé d’apretar”. Y te recuerdo que rechazasteis una moción de censura contra él hace 7días‼️
Asegurar la seguridad en Cataluña es vuestra obligación"
13596423,2019-10-01 10:38:44,Rafa_Hernando,380456440,Rafael Hernando,PP,Andalucía,"La existencia de un CNI catalán financiado públicamente y dedicado a amparar actividades de saboteadores y presuntos terroristas en Cataluña es de una gravedad manifiesta

Aplicar la Ley de Seguridad Nacional como ha pedido @pablocasado_  es inaplazable 

¡Antes de q sea tarde!"
14132070,2019-10-29 09:44:11,BelenHoyo,239779545,Belén Hoyo Juliá,PP,Comunitat Valenciana,"Somos conscientes del hartazgo de la ciudadanía, especialmente de los votantes de izquierda que han visto cómo sus líderes saben ponerse de acuerdo para destruir gobiernos como en la moción de censura pero no para construir. #DebateEnLaSer"
13871608,2019-10-15 08:42:31,anadebande,397867366,Ana Vázquez Blanco,PP,Galicia,Galicia tiene la tercera tasa más baja de España...Pero @Xunta @FeijooGalicia siguen trabajando para que sea cero!!...Un Gobierno estable que trabaja y cumple a pesar del Gobierno de Sánchez q no cumple y debe 700 millones a Galicia!
13706006,2019-10-07 08:53:03,zoidoJI,169843986,Juan Ignacio Zoido,PP,Andalucía,"Después de las imágenes de acoso contra periodistas en Cataluña, este tuit no parece muy apropiado. Creo que así @gabrielrufian no respeta demasiado la libertad de expresión, porque supone poner a periodistas en la diana de los violentos."
13197426,2019-09-10 20:59:04,emilio_delrio,168447928,Emilio del Río,PP,La Rioja,"El 26 de septiembre #LatínLovers en Asturias, por la mañana en Mieres con @Cfiro5 y por la tarde en Oviedo con @lanuevaespana, ¡nos vemos!"
13458647,2019-09-24 10:47:03,joaquintorrevie,382328551,joaquin Albaladejo,PP,Comunitat Valenciana,"La izquierda nos lleva a la ruina en España de nuevo. Seguir hablando de una momia ..... seguir, seguir"
13734390,2019-10-08 14:04:47,DolorsMM,283559538,Dolors Montserrat,PP,Cataluña,"Enhorabuena a @JosepBorrellF por haber recibido el apoyo de la Comisión de Asuntos Exteriores.

Cuando se trata de que España gane peso en Europa, el PP siempre está a la altura.

Espero y deseo que Borrell defienda la unidad de España frente a la amenaza separatista."
13509882,2019-09-26 13:40:28,zoidoJI,169843986,Juan Ignacio Zoido,PP,Andalucía,Un placer esta reunión que nos permite seguir reforzando la cooperación entre la #UE e #Iberoamérica con Colombia y España como puente para encontrar soluciones comunes a los grandes retos de hoy 🇪🇺🇨🇴🇪🇸 ¡Seguimos trabajando!
13630431,2019-10-02 20:28:52,TeoGarciaEgea,224074203,Teodoro García Egea,PP,Murcia (Región de),"Si algo castigarán los ciudadanos el próximo #10N, serán las incoherencias de Sánchez. 
El @populares, siempre que ha podido, ha llegado a acuerdos en ayuntamientos y comunidades autónomas. Si los ciudadanos nos dan su confianza, lo haremos a partir del 11N."
