,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
28830024,2021-09-08 09:49:16,KLeikert,467381196,Katja Leikert,CDU,,"Das ist volkswirtschaftlich so logisch: Es ist absurd, dem Staat mehr Geld zur (Um-)verteilung zu geben. Es ist doch klar, dass unternehmerische Investitionen, um Wettbewerbsfähigkeit zu sichern, in einer sozialen Marktwirtschaft zu mehr Wohlstand und sozialer Sicherheit führen."
28371132,2021-08-13 17:30:30,StefanKaufmann,51752254,Stefan Kaufmann,CDU,,"Wer nur in #Kreuzberg sitzt, kann trefflich über #Wirtschaftskompetenz fabulieren. #Klimaschutz und #Wirtschaftskraft, das gibt es mit der @CDU. Technologieoffenheit und Marktwirtschaft, nicht grüne Planwirtschaft schaffen Zukunftsjobs und Chancen."
29075063,2021-09-19 22:24:07,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,Unser Berichterstatter der @cducsubt zum Thema #Geldwäscheaufsicht @mueller_sepp hat völlig recht! ??
28652879,2021-08-29 20:14:18,mueller_sepp,801803127762669568,Sepp Müller,CDU,,"Starker Auftritt von @Armin Laschet! Klima, Steuern, Bundeswehr - er steht für den Markenkern der Union! 

#LaschetMachEt #Triell"
28385198,2021-08-14 17:21:14,HHirte,1513671236,Heribert Hirte,CDU,,"Das ist eine wichtige Botschaft für die, die uns dort unterstützt haben. #Taliban #Afghanistan @ArminLaschet @akk @GruebelMdb"
28319253,2021-08-10 21:29:48,KLeikert,467381196,Katja Leikert,CDU,,"Neu ??….und wenn sich jetzt die verbleibenden 21 Millionen Freiheitsliebenden zwischen 18-59 impfen lassen, dann haben wir die Lage im Herbst/Winter im Griff. Insbesondere für die Freiheit und Sicherheit der LehrerInnen und SchülerInnen. ???"
28958993,2021-09-14 13:47:56,Thomas_Bareiss,2797812265,Thomas Bareiß,CDU,,"Es ist unglaublich was da passiert. Das @BMWi_Bund &amp; mein Büro wägen bei allen Terminen &amp; Vorgängen  gewissenhaft ab, ob #Wahlkampf oder PSts Tätigkeit. Im Zweifel immer Wahlkampf was bedeutet keine #BMWi Ressourcen zu nutzen. Aber bei anderen spielt sowas keine Rolle.?"
28050667,2021-07-26 06:49:56,mueller_sepp,801803127762669568,Sepp Müller,CDU,,"1/3 
In meiner heutigen @mzwebde steht ein Artikel von @BerlinerNotizen der inhaltlich falsch ist.

Mit dem Gesamtkonzept Elbe ist es einmalig in der deutschen Flusslandschaft gelungen, die Umwelt- als auch die Wirtschaftsverbände zusammenzubringen. @andreasscheuer hat weder Elbe"
29021418,2021-09-17 05:49:03,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,"Am Montag muss @OlafScholz in einer Sondersitzung des Finanzausschusses v.a. zur #Razzia in seinem Ministerium und zum #FIU-Desaster Farbe bekennen. Wir haben viele Fragen an #Scholz. Wenn Ihr noch Hinweise oder Fragen dazu habt, schreibt mir gerne eine DM."
28808625,2021-09-07 09:50:52,SteinekeCDU,277006619,Sebastian Steineke,CDU,,"Wenn ich meine Timeline so lese, tut den Sozialdemokraten die Rede von Angela #Merkel (""die Wahrheit"") richtig weh und das kann ich auch voll verstehen. #Bundestag"
29107671,2021-09-21 15:15:54,JoWadephul,389682667,Johann Wadephul,CDU,,"Wir alle in #Rendsburg-Eckernförde waren immer stolz auf die Frauen und Männer, die diesen #EngelderLüfte bewegt haben. Danke! #LTG63 @Team_Luftwaffe"
28652264,2021-08-29 19:50:47,JM_Luczak,22908417,Dr. Jan-Marco Luczak,CDU,,"Wer sagt @ABaerbock, dass Videoüberwachung als Teil des Polizeirechts Ländersache ist…?
@CDU @connectcdu 
#Triell"
28563311,2021-08-24 20:41:51,StefanKaufmann,51752254,Stefan Kaufmann,CDU,,"Es macht einfach Freude, wenn die Arbeit Früchte trägt. Morgen unterzeichnet @AnjaKarliczek im @BMBF_Bund eine Wasserstoffpartnerschaft mit #Namibia ?? Darauf haben wir lange hingearbeitet. Morgen ist der Startschuss für gemeinsame Zukunftsgestaltung! #GreenHydrogen @cducsubt"
28481123,2021-08-19 20:49:24,DrAndreasNick,49450039,Dr. Andreas Nick ??????,CDU,,Der @wwkurier berichtet ausführlich über die online-Diskussion mit @n_roettgen und zahlreichen Bürgerinnen und Bürger in meinem Wahlkreis @cduwesterwald @cdurlp #nick2021
28631644,2021-08-28 14:16:29,PaulZiemiak,288696645,Paul Ziemiak,CDU,,"Danke für dieses faire Zeichen, lieber @larsklingbeil! Mit @akk hat die Truppe eine starke Verteidigungsministerin."
28879768,2021-09-10 12:13:26,jensspahn,299650387,Jens Spahn,CDU,,"Das ist eine gute Nachricht. Die Zulassung würde es ermöglichen, auch jüngere Kinder besser zu schützen. Der Impfstoff made in Germany ?? ist ein Segen für die Welt."
28844196,2021-09-08 20:30:01,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,"Habe zu mehreren Personen Kontakt, die noch aus #Afghanistan evakuiert werden müssen. Kein einziger von ihnen hat nach dem Abzug Deutschlands von @AuswaertigesAmt Infos bekommen. Schon als Evakuierung noch lief, war das Ministerium von @HeikoMaas ein kommunikativer Totalausfall."
28750401,2021-09-03 17:57:37,HHirte,1513671236,Heribert Hirte,CDU,,"Dass @OlafScholz dazu nichts sagt, verwundert nicht. Denn sonst käme er auf den harten Boden der Tatsachen von #CumEx zurück. @MatthiasHauer @finanzwende"
28806482,2021-09-07 08:21:21,HHirte,1513671236,Heribert Hirte,CDU,,"„Eine weitere von der @CDU geführte Bundesregierung würde Deutschland Wohlstand und Arbeitsplätze kosten“, sagt @OlafScholz. 

Vergesslichkeit zeichnet ihn in der Tat aus."
28736797,2021-09-03 05:35:51,MaikBeermann,569257486,Maik Beermann,CDU,,"Davon rede ich schon seit Jahren: ein Meister muss uns genauso viel Wert sein, wie ein Master. Gute Offensive ?"
29072778,2021-09-19 19:50:31,christophploss,928335737803722753,Christoph Ploß,CDU,,"Deutschland steht vor einer Richtungsentscheidung: @ArminLaschet schließt im Gegensatz zu #Scholz jegliche Koalition mit der Linkspartei aus. Richtig so, ein rot-rot-grünes Bündnis würde unser Land in eine Sackgasse führen. #LaschetMachEt #Triell #Laschet"
28450993,2021-08-18 11:36:54,JoWadephul,389682667,Johann Wadephul,CDU,,".@HeikoMaas hat soeben im Auswärtigen Ausschuss betont, dass die Mandatierung keine Verzögerung des Einsatzes der @Bw_Einsatz in #Afghanistan bedeutet hat. (Gefahr im Verzug, BMVG konnte handeln) Jedenfalls der Stelle sollten wir Parteipolitik mal lassen."
29085047,2021-09-20 13:56:41,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,Finanzausschuss ist zu Sondersitzung wegen der #Razzia im BMF und #CumEx zusammengekommen. Zu den zentralen Fragen der Durchsuchungen sagte @olafscholz auch heute #NICHTS (und verweist auf laufendes Verfahren). Strafvereitelung im Amt ist keine Lappalie. 1/7
28887580,2021-09-10 18:10:46,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,"Heute ist Welttag der #Suizidprävention. In ?? sterben mehr Menschen durch Suizid (jährlich ca. 9.000) als durch Verkehrsunfälle, Gewalttaten und illegale Drogen. Noch immer ist das Thema tabuisiert und mit vielen Vorurteilen belastet. 1/2 #WelttagderSuizidpraevention"
28643799,2021-08-29 11:42:01,petertauber,22260144,Dr. Peter Tauber,CDU,,"Komisch, dass noch keiner gemerkt hat, dass die Berichte, dass bei der @bundeswehrInfo nichts fliegt, schwimmt und schießt, wohl nicht so recht stimmen kann. Auch bei der Evakuierung aus Kabul hat die BW wieder geliefert. Dank an @Team_Luftwaffe, @Deutsches_Heer und @SanDstBw!"
28960068,2021-09-14 14:32:20,PaulZiemiak,288696645,Paul Ziemiak,CDU,,Nein Frau #Baerbock: Dauerhafte gemeinsame europäische Anleihen bedeuten nichts anderes als den Einstieg in eine #Schuldenunion. Die ist mit der CDU nicht zu machen. #Grüne &amp; #SPD gefährden mit diesen Plänen Stabilität &amp; den Zusammenhalt eines starken &amp; handlungsfähigen Europas.
28650080,2021-08-29 18:28:17,SteinekeCDU,277006619,Sebastian Steineke,CDU,,Olaf #Scholz versucht sich wieder zu drücken. Er verweigert die bewaffneten #Drohnen für die Sicherheit unsererSoldaten. Laschet stellt es klar. #Laschetmachtet #RTLTriell
28382039,2021-08-14 13:22:10,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,"Ja. Bitte sofort. ? Diejenigen, die uns vor Ort unterstützt haben, dürfen wir auf keinen Fall der Willkür der #Taliban überlassen. Horror, was da in #Afghanistan derzeit passiert."
29062247,2021-09-19 09:54:36,mueller_sepp,801803127762669568,Sepp Müller,CDU,,"Die Bürger haben ein Recht zu erfahren was Geschehen ist.
Die Menschen müssen sich fragen, warum @OlafScholz  um jeden Preis verhindern will, vor dem Bundestag zu erscheinen. Wenn man sieht, mit wie viel Energie er versucht, die Aufklärung zu verhindern: Was hat er zu verbergen?"
28050955,2021-07-26 07:12:03,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,"#Rassismus bekämpft man nicht, indem man N-Wort statt #Neger sagt. Ich finde es gut, dass die Verwendung im dt. Sprachgebrauch abnimmt, weil es Menschen verletzt. @ABaerbock mit @ob_palmer zu vergleichen, ist allerdings daneben. Er verwendet es, sie hat es kritisch ausgesprochen."
28478634,2021-08-19 18:25:50,christophploss,928335737803722753,Christoph Ploß,CDU,,"„Als gute Demokraten müssen wir alles dafür tun, um Extremismus von links und rechts zu bekämpfen und der Aushöhlung demokratischer Institutionen entschlossen entgegenzutreten.“ #merzplosshh21"
29026023,2021-09-17 10:05:03,PatrickSensburg,43537931,Patrick Sensburg,CDU,,"Wir müssen tatsächlich über den Mali-Einsatz nachdenken. Ich glaube aber, dass wir uns stärker engagieren sollten und die Ziele neu definieren müssen. Für die Gruppe Wagner sollten Frankreich und Deutschland keinen Raum in Mali lassen #GruppeWagner #sicherheit #afrika #europa"
28651790,2021-08-29 19:35:13,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,Beim Thema #InnereSicherheit wäre mal eine Frage zu #G20 in Hamburg gut - da war nix mit der von @OlafScholz behaupteten Sicherheit. #Scholz #Triell
28771233,2021-09-05 07:56:14,JM_Luczak,22908417,Dr. Jan-Marco Luczak,CDU,,Die Initiative @dwenteignen sagt: „In öffentlicher Daseinsvorsorge hat der Markt nichts zu suchen-neben Wohnraum sollten auch gesamter Bildungs- u Gesundheitssektor in staatliche Hand übergehen.“ das ist der Weg in eine unfreie Gesellschaft. Deswegen: NEIN zur #Enteignung!
28200855,2021-08-03 18:26:25,SteinekeCDU,277006619,Sebastian Steineke,CDU,,In wie viele Tischkanten hat Robert #Habeck eigentlich schon seit der Kandidatur von #Baerbock gebissen?
28515789,2021-08-22 06:41:28,kaiwegner,39999872,Kai Wegner,CDU,,"Ich wünsche allen Läuferinnen und Läufern des #berlinhalf heute maximalen persönlichen Erfolg, aber vor allem richtig viel Spaß auf der Strecke! Und allen Gästen: Willkommen in Berlin, genießt die längste Sightseeingtour durch unsere Stadt! #RestartRunning"
28922902,2021-09-12 18:30:58,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,Stau bei der Bearbeitung von Verdachtsmeldungen zur Geldwäsche hat #Scholz seit Jahren nicht behoben. #Triell
28129478,2021-07-30 12:10:56,MdbWendt,2430137675,Marian Wendt,CDU,,"Auch bei uns gibt es immer mehr Waldbrände. Deshalb braucht es auch hier mehr Investitionen in Hubschrauber, Ausrüstung und ein europäisches Waldbrandkompetenzzentrum!"
28645619,2021-08-29 13:52:38,KLeikert,467381196,Katja Leikert,CDU,,"Kaum ist man 6h im Wahlkampf unterwegs vor Ort, hat vernünftige Gespräche geführt, kommt nach Hause und wird schon wieder mit ganz viel Twitterniveau konfrontiert. ?Unfassbar tiefgründig, was sich Akademiker/innen hier so leisten. ? Wen interessieren solche Pseudodebatten?"
28174853,2021-08-02 10:49:35,StefanKaufmann,51752254,Stefan Kaufmann,CDU,,#HappyBirthday nachträglich: Gestern vor 20 Jahren trat das #Lebenspartnerschaftsgesetz in Kraft. Damit wurden gleichgeschlechtliche Lebenspartnerschaften (endlich) rechtlich anerkannt. Ein wichtiger und richtiger Schritt. #Proud ? @cducsubt @CDU
28810379,2021-09-07 11:20:03,wanderwitz,16361044,Marco Wanderwitz,CDU,,"Die Bilanz dieser 16 Jahre unionsgeführter Bundesregierungen ist positiv. Unserem Land &amp; den Menschen geht es viel besser als 2005 &amp; den allermeisten Ländern. #Stabilität &amp; #Erneuerung hat uns gut getragen. Die Union war es, die dafür stand &amp; steht. Das ist unser Angebot. #btw21"
28516235,2021-08-22 07:24:41,KLeikert,467381196,Katja Leikert,CDU,,"Stark - das Selbstverständnis unserer Bundeswehr: „Es ist ein wunderbares Gefühl, Menschen gerettet zu haben.“ DANKE für Euren Einsatz. Und für 20 Jahre erfolgreiche Friedenssicherung in #Afghanistan. Wir in der Politik müssen unsere Lehren aus dem Abzug ziehen."
28346670,2021-08-12 11:33:56,JM_Luczak,22908417,Dr. Jan-Marco Luczak,CDU,,"Am Anfang stehen die Bücher…
Wie es weitergehen kann, zeigt das dunkelste Kapitel unserer Geschichte. Niemals dürfen wir Rechtsradikalen, Reichsbürgern oder deren Wegbereitern auch nur einen Millimeter weichen!
@Tagesspiegel @TSgestalten @cduberlin @sik030 @morgenpost @cducsubt"
29163360,2021-09-24 06:03:32,MdbWendt,2430137675,Marian Wendt,CDU,,Das Ziel von Integration ist Einbürgerung. Die Bedingungen sind verhältnismäßig und das Verfahren sehr geordnet. Jeder der 10 Mio. kann sich fragen: Wieso lasse ich mich nicht einbürgern?
28417715,2021-08-16 16:46:44,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,"Der @WDRaktuell verbreitet munter Falschnachricht über angebliche Aussagen von @ArminLaschet, die tausendfach geteilt wurde und weiter wird. „Klarstellung“ des #WDR hat kaum Reichweite. Wieso löscht der WDR seine Falschmeldung nicht, um deren Verbreitung zu stoppen? #Afghanistan"
28569180,2021-08-25 08:19:09,KLeikert,467381196,Katja Leikert,CDU,,Mit meiner geschätzten Kollegin @fbrantner im gleichen #ICE auf dem Weg zur Sondersitzung des Deutschen Bundestags. Wahlkampf bleibt eine Stilfrage.?
28873930,2021-09-10 07:05:35,jensspahn,299650387,Jens Spahn,CDU,,"61,9% (51,46 Mio) haben in ?? den vollen Impfschutz. 66,3% (55,14 Mio) sind mindestens einmal geimpft. Jeder dritte der 12- bis 17-Jährigen ist mindestens einmal geimpft, in Schleswig-Holstein bereits jeder zweite. Die empfohlene Impfung schützt in jedem Alter."
28850145,2021-09-09 07:08:22,JM_Luczak,22908417,Dr. Jan-Marco Luczak,CDU,,"Ein Kreisverband d @cdu_thueringen hat @HGMaassen als Direktkandidat aufgestellt-eine demokrat Entscheidung,die zu akzeptieren ist. Deswegen muss einem das noch lange nicht gefallen. Und in der @CDU darf man das auch artikulieren. Das hat @PrienKarin gemacht-das ist die Story."
28872739,2021-09-10 05:22:45,meister_schafft,34214048,Dr. Michael Meister,CDU,,"Ein merkwürdiges Rechtsstaatsverständnis kommt hier zum Ausdruck. In Deutschland gibt es zum Glück unabhängige Richter, die entscheiden wie und was aufzuklären ist. Dies ist nicht von der Zustimmung der Exekutive abhängig."
28076751,2021-07-27 15:45:46,UweSchummer,409203792,Uwe Schummer,CDU,,Intensives Gespräch mit @rponline über 20 Jahre parlamentarische Arbeit in #Berlin @cducsubt und im @kreisviersen #Bundestag #Demokratie
28574605,2021-08-25 13:09:46,meister_schafft,34214048,Dr. Michael Meister,CDU,,"Wenn ich mich recht erinnere, hat nicht einmal die SPD auf ihren damaligen Vorsitzenden gehört, sondern hinaus dem Amt gemobbt."
28531431,2021-08-23 07:37:32,PaulZiemiak,288696645,Paul Ziemiak,CDU,,"Unsere Soldatinnen und Soldaten am #Flughafen in #Kabul stehen unter Beschuss. Ich bin in Gedanken bei den Familien derer, die in diesen Stunden im Gefecht stehen."
28261294,2021-08-07 06:21:02,JM_Luczak,22908417,Dr. Jan-Marco Luczak,CDU,,"Fairness im Wahlkampf, und gern auch darüber hinaus. Dass die SPD sich auf ein solches Niveau begibt, finde ich schade. Sie muss echt verzweifelt sein. Ich habe Mitleid.
@cduberlin @CDU @CSU @Tagesspiegel"
28450934,2021-08-18 11:34:37,PatrickSensburg,43537931,Patrick Sensburg,CDU,,#SPD scheint sich aus Regierung und von allen Gepflogenheiten verabschiedet zu haben. Von der Unfähigkeit des Außenministers ablenken zu wollen und das Parlamentarische Kontrollgremium (#PKGr) zu instrumentalisieren ist mies! #RücktrittMaas #Afghanistan
28650267,2021-08-29 18:37:17,SteinekeCDU,277006619,Sebastian Steineke,CDU,,Olaf #Scholz bei allen Themen im Ungefähren. Drückt sich um jede klare Antwort #ladchetmachet #RTLTriell
28573207,2021-08-25 12:03:58,MdbWendt,2430137675,Marian Wendt,CDU,,"Allen Unkenruf zum Trotz: Wir konnten schon vor den Sommerferien allen ein Impfangebot machen. Danke an alle, die sich für solch ein Impftempo eingesetzt haben."
28516413,2021-08-22 07:39:42,KLeikert,467381196,Katja Leikert,CDU,,Eine sehr gute Erklärung der Evakuierungsmission in #Kabul. ??Und bevor es viele von der Couch aus besser wissen: Einfach mal wieder mehr lesen und unseren Profis zuhören! Lernt man was! Danke für diesen wichtigen Thread @Ollivdb und für Sie persönlich alles Gute.
28652813,2021-08-29 20:10:59,HHirte,1513671236,Heribert Hirte,CDU,,".@ArminLaschet bringt @OlafScholz zum Schwitzen bei Frage nach #R2G: #Scholz eiert, eiert und eiert. @CDU"
28922963,2021-09-12 18:33:37,SteinekeCDU,277006619,Sebastian Steineke,CDU,,Olaf #Scholz fällt zu seinem Versagen bei der #Razzia im eigenem Haus nix außer Ausreden ein. Nicht mal die wurde ihm vernünftig aufgeschrieben #Triell
28445178,2021-08-18 06:17:49,Thomas_Bareiss,2797812265,Thomas Bareiß,CDU,,"Schneller &amp; kopfloser Abzug der USA in #Afghanistan war großer Fehler. Das wird immer deutlich. Islamistische Extremisten gehen mit einer unglaublichen Brutalität gegen eigenes Volk vor. Auf Dauer dürfen wir es nicht zulassen, dass Terror immer größer und bedrohlicher wird. (1/2)"
28649514,2021-08-29 17:55:16,PSchnieder,368334555,Patrick Schnieder,CDU,,"Hammer: Die SPD-Parteivorsitzenden können nicht bestätigen, dass Olaf Scholz ein standhafter Sozialdemokrat ist. Der scheint nur Pro-forma-Kandidat zu sein … #katzeimsack"
28758995,2021-09-04 10:18:34,HHirte,1513671236,Heribert Hirte,CDU,,"Thomas #Breuer bewirbt sich in seiner Rede um Vorsitz @_CDU_Koeln für eine @CDU, die ehrlich, verlässlich und berechenbar ist."
28983547,2021-09-15 13:40:51,Kai_Whittaker,2479436480,Kai Whittaker,CDU,,"FDP   ?   SPD
    Fakenews

Unser Rentenkonzept sieht vor einen Staatsfonds zu schaffen, in den der Staat ab Geburt einzahlt und zum Renteneintritt auszahlt. Ist generationengerecht finanzierbar, stabilisiert die #Rente und verhindert Altersarmut."
28188558,2021-08-03 07:30:58,KLeikert,467381196,Katja Leikert,CDU,,Der lange Arm von #Lukashenko bedroht Menschen wie #Tsimanouskya und #Schischow weltweit. Es braucht harte Sanktionen und Asyl für Freiheitskämpfer! @cducsubt
28791137,2021-09-06 12:48:59,PaulZiemiak,288696645,Paul Ziemiak,CDU,,Die Urteile gegen Maria #Kolesnikowa und Maxim #Znak sind ein Skandal! Wir werden weiter für ihre Freiheit und die Freiheit der Belarussen kämpfen. Dafür muss die EU weiter Druck auf das Regime von Lukaschenko machen.
28650751,2021-08-29 18:58:51,AndreasSteier,3236928208,Andreas Steier,CDU,,"„Sie legen der Industrie Fesseln an und sagen »Lauf mal schneller«”

@ArminLaschet für Innovationspolitik statt Verbotsfantasien von @ABaerbock

#triell #cdu"
28651600,2021-08-29 19:28:34,MatthiasHauer,1158585210,Matthias Hauer ????,CDU,,"#Scholz sagt: Keine #Mehrwertsteuer erhöhen. Letztes Mal als die #SPD das im Wahlkampf versprochen hat, kam eine Erhöhung um 3 Prozentpunkte. @OlafScholz #Triell"
28427181,2021-08-17 07:32:26,MdbWendt,2430137675,Marian Wendt,CDU,,"Die Gefahr der Mission zeigt sich darin, dass mit dem ersten A400M nur 7 Personen aus Kabul ausgeflogen werden konnten. Hoffen wir, dass mit den nun befindlichen Kräften am Boden es mehr Menschen zum Flughafen schaffen. #BundeswehrimEinsatz #Afghanistan"
28459169,2021-08-18 18:06:16,meister_schafft,34214048,Dr. Michael Meister,CDU,,"Noch bedeutender ist die Tatsache, dass die Mehrheit der SPD Mitglieder nicht hinter ihm steht. Siehe Abstimmung zum Parteichef."
28325594,2021-08-11 10:34:00,n_roettgen,1040160799208161280,Norbert Röttgen,CDU,,"Kein Land emittiert mehr #CO2 als #China. Bis 2030 soll der Ausstoß weiter steigen. Aber Druck für mehr Klimaschutz auf die Regierung gibt es kaum. Wenn es so nicht funktioniert, müssen wir über den Wettbewerb gehen. Ein CO2-Grenzausgleich wird in Zukunft daher unerlässlich sein!"
28552022,2021-08-24 10:47:33,ThomasHeilmann,56806603,Thomas Heilmann #NEUSTAAT,CDU,,"Heute früh beim @ntvde_Politik #Frühstart habe ich deutlich gemacht, für was die #eineUnion steht:
1. Eine #Staatsmodernisierung gemeinsam mit Bund, Ländern und Kommunen. #NEUSTAAT ?️?
2. Einen Kampf GEGEN den #Klimawandel MIT wirtschaftlicher Dynamik. #GrüneNull ?⚙️

@CDU @CSU"
