,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
13875284,2019-10-15 11:37:22,ThangamMP,262163061,Thangam 🕷 girly swot Debbonaire,Labour,,So important people at risk or caring for those at risk have their flu jab. Takes minutes and can save lives! No appointment needed. Go do it today! Thanks @KellawayPharm
14747337,2019-12-03 17:49:27,jon_trickett,191807697,Jon Trickett,Labour,,"The richest give money to the Tories &gt; the Tories give honours to the richest. Seem fair to you?

Should we ban honours for large political donors?"
14091578,2019-10-26 12:34:48,Steph_Peacock,51062977,Stephanie Peacock,Labour,,"I met with BPL to discuss the Health Referral Scheme. This supports people referred by their primary clinician or who self-refer to increase awareness around diet, nutrition and exercise to address issues linked to development of long-term health conditions, including cancer."
13876393,2019-10-15 12:24:34,Vernon_Coaker,90432690,Vernon Coaker,Labour,,Well said @EHopkinsFCO absolutely right. Also great to see the ANTI racist chanting of England fans at the game.
13967217,2019-10-19 15:16:32,hammersmithandy,66078636,Andy Slaughter,Labour,,Today both Parliament and the People rejected the Government's attempt to force us out of the EU with a bad deal or no deal. The only fair way forward is a #PeoplesVote.
14504663,2019-11-19 21:47:13,JamesFrith,19859690,Re-Elect James Frith in Bury North,Labour,,"Thank you for all your support John,  as well the attention you’ve given to the green belt issue in Bury North. I look forward to the manifesto. #KeeptheFaith"
14146753,2019-10-30 00:27:55,LilianGreenwood,20148039,Lilian Greenwood,Labour,,"After almost 10 years of Tory rule - which has meant fewer police on our streets, record homelessness, cuts to schools, underfunding of our NHS &amp; rising poverty and inequality - we have an opportunity to rebuild Britain. #VoteLabour2019"
14838649,2019-12-08 22:04:09,RupaHuq,706747004,Rupa Huq,Labour,,"The venerable @WLondonCitizens have been kept me on my toes since before I was an MP, resulting in me speaking in Parliament on ending indefinite detention and campaigned for a London Living Wage

Signed their housing pledge today and look forward to working together if reelected"
14864531,2019-12-10 11:15:04,LordJohnMann,357805905,John Mann,Labour,,"In Bassetlaw as an example, the increase matches the number of new houses built and occupied over the last two years. Quite easy to draw the wrong conclusions from these statistics."
14823623,2019-12-07 18:28:44,DawnButlerBrent,114505454,(((Dawn Butler))),Labour,,"This is good!..... Forget @afneil 
I want him to spend 30mins being interviewed by you!

I hope people will RT if they agree😊

@UKLabour @BBCNews @itvnews @Channel4News @SkyNews"
14477443,2019-11-18 17:27:49,ThangamMP,262163061,Thangam 🕷 girly swot Debbonaire,Labour,,"For all who have been misinformed- Labour has a plan to get to net zero carbon by 2030.

Happy to clear that up."
14654754,2019-11-28 00:02:40,KarlTurnerMP,432396682,Vote Karl Turner Thursday 12 December,Labour,,I’m so proud that we @UKLabour truly represent the many not the few. Tories rely only a few billionaires with vested interest. We are supported by millions of hard working people and our brilliant trade union movement that strive every day to protect all our interests. ✊️🌹
14761748,2019-12-04 13:24:33,alancampbellmp,2601366250,Alan Campbell,Labour,,I understand the Conservative Office has been vandalised. As someone whose office has also been attacked previously I know how distressing this can be. There is no place for intimidation in  democratic politics and we stand united against it.
14136924,2019-10-29 14:47:03,Bill_Esterson,120720108,Bill Esterson,Labour,,"Would have thought having so many children that Johnson would have known his children’s stories rather better. Goldilocks liked her porridge not too hot, not too cold, just right. Comparing Jeremy to Goldilocks is a compliment!"
14113460,2019-10-28 07:39:36,coyleneil,248186795,Neil Coyle,Labour,,Let's see what happens today. It wouldn't be the first time the Lib Dems have helped the Tories get what they want.
14325484,2019-11-09 14:57:08,DavidLammy,18020612,David Lammy,Labour,,Thank you @SadiqKhan for coming to @TottenhamLabour to launch my campaign and reminding us what is at stake in this GE campaign.
14699450,2019-11-30 17:51:38,justinmadders,2999868527,Justin Madders,Labour,,Yes I think @HighwaysNWEST do have  some responsibility for that part of the road. As for the final sentence 🤔🤔🤔🤔🤔🤔
14239436,2019-11-04 22:04:25,KateHoeyMP,1284146730,Kate Hoey,Labour,,Delighted at election of @LindsayHoyle_MP as The Speaker.  If only he had been doing the job for the last couple of years the House of Commons reputation would not have sunk so low #changeforthebetter
14222862,2019-11-03 20:30:43,MGreenwoodWW,1464467370,Margaret Greenwood,Labour,,Congratulations @Ian4WestDerby Ian Byrne! Labour’s Parliamentary candidate at the general election 🌹✊
14311579,2019-11-08 17:02:37,CatharineHoey,1284146730,Kate Hoey,Labour,,This is how many Lib Dem prospective parliamentary candidates behave. They think that in an election you can blatantly distort the truth.Every former London MP knows how much work @ZacGoldsmith campaigned to stop Heathrow expansion #truthwillout
14196670,2019-11-01 18:59:08,elliereeves,52124856,Ellie Reeves,Labour,,My piece in @theipaper on returning to work to fight the General Election after 1 day of maternity leave and what Parliament needs to do to become a more modern and family friendly workplace.
14151395,2019-10-30 10:03:22,KeeleyMP,331178901,Barbara Keeley,Labour,,"Two and a half years on from the 2017 GE and after 9 years in Govt, Tories admit they are ""still to decide"" on an approach to the social care crisis. @UKLabour will invest £8 Billion to deal with the crisis &amp; introduce free personal care for over-65s."
13834080,2019-10-13 09:37:04,justinmadders,2999868527,Justin Madders MP,Labour,,No doubt one of the biggest issues constituents raise with me is GP access- difficulties with this mean other issues cascade across the system
14692017,2019-11-30 08:43:05,KarenLeeMP,873940895271452672,Karen Lee 4 Lincoln,Labour,,My thoughts and prayers are with those affected by the London Bridge attack yesterday. A huge thank-you to our brave Emergency services and to the the pedestrians who helped save peoples lives.
14650888,2019-11-27 19:24:18,EmmaLewellBuck,737066858,Emma Lewell-Buck,Labour,,"Just in case you were still wondering, the PM can't be trusted. We now have proof our NHS is on the table for US trade talks. As always with the Tories, they know the price of everything and the value of nothing. To save our NHS #VoteLabour for #RealChange this #GE2019 🌹"
13963062,2019-10-19 11:35:44,ChukaUmunna,33300246,Chuka Umunna,Labour,,"So sorry we can’t join on you on the #PeoplesVoteMarch!  Thanks to all marching today - we are making the same argument in the @HouseofCommons right now.
#StopBrexit #FBPE"
14681478,2019-11-29 13:03:46,EmmaHardyMP,499590887,Vote Emma Hardy for Hull West and Hessle on Dec 12,Labour,,This is awful news for these families just before Christmas. I’m very sorry that because of purdah I can’t seek a meeting with NPower to discuss how they will support employees living in Hull West and Hessle. Please contact me if you’re directly affected and need help.
14080159,2019-10-25 16:36:47,Bill_Esterson,120720108,Bill Esterson,Labour,,Meanwhile businesses are being threatened with loss of both access and government contracts if they speak out against Brexit plans.
14708373,2019-12-01 12:48:18,voteNicDakin,93860818,Nic Dakin #stickwithnic,Labour,,"Young people with cancer deserve a timely diagnosis, world class treatment and support once treatment ends. That’s why I’m supporting @TeenageCancer"
14765073,2019-12-04 16:09:42,MarshadeCordova,189280488,Marsha de Cordova,Labour,,"Labour will abolish in-work poverty within 5 years. We will:

🌹Give everyone full rights from day one on the job.
🌹Ban zero hour contracts.
🌹Introduce a Real Living Wage of at least £10 per hour.

#RealChange #OnYourSide #GE2019"
14034939,2019-10-23 12:00:48,ChiOnwurah,82093305,chi onwurah,Labour,,The Prime Minister believes he can lie with impunity. But the Labour party &amp; some (though not all!) journalists will continue to call him out #LiarJohnson
14340538,2019-11-10 17:18:56,steve_mccabe,21408041,Steve McCabe,Labour,,"There are also requests to call it Stirchley for equally good reasons. This is classically an issue where folk  will have different views. If people aren’t totally fed up voting, maybe it should be put to a local poll provided we rule out Boaty McBoatface"
14509748,2019-11-20 08:25:09,steve_mccabe,21408041,Steve McCabe,Labour,,Tory FactCheck affair is latest example of blatant lies from the Tory Party. A blatant attempt to mislead the public. Surely this is stuff of corrupt dictatorships not the behaviour we expect from honest politicians in an open democracy
14245579,2019-11-05 10:00:25,DavidLammy,18020612,David Lammy,Labour,,"This reeks of a cover-up. 

@michaelgove you have spent three years doing Putin's bidding by trying to break up the EU, played a leading role in the law-breaking 2016 campaign, and now you are sitting on the report into Russian electoral interference.

What are you hiding?"
13897641,2019-10-16 11:30:54,steve_mccabe,21408041,Steve McCabe,Labour,,Great combative opening by Angela Rayner in day 3 of Queen’s Speech debate. She reminds us all of opposition’s role in challenging &amp; highlighting the failings of govt &amp; exposing the cynical spin that  is already the hallmark of Boris Johnson’s govt?
14307807,2019-11-08 13:36:05,LilianGreenwood,20148039,Lilian Greenwood,Labour,,"He’s a liar. Not only has @nottmhospitals only had cash to write plans, they’ve been given NOTHING to replace 40+ yr old coal-fired boilers or to deal with £104million critical maintenance backlog &amp; the hospital is, right now, facing a critical incident. #NeverTrustTheTories"
14481128,2019-11-18 21:20:42,IanMearnsMP,624746312,Ian Mearns 4 Gateshead 2019,Labour,,"“If you tell a lie big enough and keep repeating it, people will eventually come to believe it.” (Big lie theory)"
14212032,2019-11-02 21:55:50,GordonMarsden,1114522266,Gordon Marsden MP,Labour,,"Since we’ll soon be in  panto season - when is a ban not a ban ? Answer - when it Leadsom on!

Madam Fracking gave the game away saying it would remain in place ‘until the science changes’. Or perhaps until the 12th Dec .

- no wonder @jeremycorbyn has branded it a ‘greenwash’"
14404890,2019-11-14 08:03:22,jessphillips,20000725,"Jess Phillips Esq.,",Labour,,He's really not very good with conflict. He should have apologised and offered to meet her afterwards to hear what more he could do. What Johnson is finding out every day is that politics isn't a game it is people's lives. It helps us and harms us #BritainDeservesBetter
14444237,2019-11-16 08:16:01,mtpennycook,21084719,Matthew Pennycook,Labour,,"Another fire on a high-rise building, this time in Bolton. On the face of it, it looks like the cladding system is assisting its spread. Hope the reports are right and everyone got out safely but yet more questions for the Government to answer on cladding and building safety."
14883236,2019-12-11 08:45:37,BenPBradshaw,24211594,Ben Bradshaw,Labour,,"Still all to play for in #GE2109. Go to your nearest key seat tomorrow with your waterproofs &amp; work your socks off to stop the disaster of 5 more Tory years. In the SW that means helping in Plymouth Sutton &amp; Devonport, Bristol NW or Stroud. #VoteLabour #TacticalVoting"
14645328,2019-11-27 14:39:29,KerryMP,18099795,Kerry McCarthy,Labour,,"It’s not just the NHS that is at risk... This is why despite all the warm words, the Government wouldn’t accept my new clause 1 to the Agriculture Bill, which would have ensured no lowering of standards (or similar measures in other legislation)."
14183624,2019-10-31 21:51:49,Bill_Esterson,120720108,Bill Esterson,Labour,,Please can people stop buying this rag. People in Merseyside learned the hard way and #dontbuythesun Time to extend it to #dontbuythemail
13936977,2019-10-18 05:18:09,ChukaUmunna,33300246,Chuka Umunna,Labour,,"Busy morning explaining why the @LibDems will be opposing Boris Johnson’s job destroying, hard Brexit on @GMB (0620), @BBCBreakfast (0640), @BBCr4today (0720), @LBC (0750), @SkyNews (0805) and @talkRADIO (0915)."
14832588,2019-12-08 14:07:22,johnmcdonnellMP,77234984,John McDonnell MP,Labour,,"I see the Scottish Tories are following the Johnson lying tradition of fake news. Let me make it absolutely clear again. There will be no pacts, no deals and no coalitions with the SNP."
14036136,2019-10-23 13:06:00,sandyofipswich,833460300,Sandy Martin,Labour,,"I am proud to join the 300 cross-party MPs backing #DivestParliament. Parliament
must lead the way in investing in green and renewable technologies and
withdrawing public-sector pension fund financial support for the fossil fuel
industry, to drive the transformation we need."
14098272,2019-10-26 22:32:59,ThangamMP,262163061,Thangam 🕷 girly swot Debbonaire,Labour,,"So pleased about this choice! Mike is a superb Councillor, brilliant and dedicated campaigner and utterly dedicated to Labour. Well done Bath Labour and Mike - you all have my support!"
14175178,2019-10-31 14:24:23,DerbyChrisW,49682880,Chris Williamson MP #GTTO,Labour,,"If we're going to avoid a repetition of the appalling tragedy that took 72 lives in the #GrenfellTower tragedy we must end the political ideology that promotes deregulation, privatisation and cuts.

Scapegoating the Fire &amp; Rescue Service is grossly unfair and misses the point."
14700598,2019-11-30 19:08:31,RosieDuffield1,2528020694,Rosie Duffield,Labour,,"Beautiful service at @No1Cathedral Packed full of so many people who know and love Rose. Her first sermon as our Bishop of Dover was every bit as moving, funny and inspirational as she is..."
14842196,2019-12-09 09:13:27,SharonHodgsonMP,200700960,Sharon Hodgson🌹,Labour,,"After 9 years of austerity cuts and underfunding, the North East has suffered immeasurably under Conservative Party Governments.

So it's nice of Johnson to now remember that the North East exists, as he visits Sunderland today."
14818144,2019-12-07 12:13:48,KarenLeeMP,873940895271452672,Karen Lee 4 Lincoln,Labour,,"Please, please if you are thinking of making a Christmas donation consider donating to this amazing charity. Just £20 (&amp; you can gift aid your donation) will make such a difference to someone’s life."
14317711,2019-11-08 23:59:26,emmadentcoad,244489735,Emma Dent Coad,Labour,,Lovely evening fundraiser with @dark_shark and @shamichakrabar1 two brilliant leaders along with our hardworking relentless campaign army. Thanks to all!
14671744,2019-11-28 21:08:06,MGreenwoodWW,1464467370,Margaret Greenwood,Labour,,Yesterday I met a woman with five children who told me that because she's in work she's only allowed three parcels a year. She's holding out right now to make sure she can heat her house at Christmas. End this misery. #VoteLabour2019
14102195,2019-10-27 10:58:48,AlbertOwenMP,1354610803,Albert Owen MP,Labour,,Spirited performance by Wales-we can be proud.🏉Perfformiad wedi'i ysbrydoli gan Gymru - yn falch o'r tîm. #WALvRSA #rugbyworldcup2019japan
13928314,2019-10-17 17:11:13,JoStevensLabour,1328897358,Jo Stevens,Labour,,Straight from @HouseofCommons today to join brilliant @unisontweets friends from across the UK to discuss campaigning and opportunities ahead. Thanks for all your questions &amp; for everything you do to fight for our public services and your members who provide them #powerinaunion
14686568,2019-11-29 18:15:51,Alison_McGovern,21713090,Alison McGovern,Labour,,"Love and solidarity to all in London. Don't be afraid. Stand together. As per, love will win #wearenotafraid"
14326731,2019-11-09 16:26:16,HackneyAbbott,153810216,Diane Abbott,Labour,,"This afternoon I launched the  campaign for my 9th election as a @UKLabour candidate for Hackney North and Stoke Newington and it gets better everytime.

Thank you @BarryGardiner, @EmilyThornberry, @JermainJackman, @sfajanathomas for all your kind and motivational words ✊🏾"
14812134,2019-12-06 22:56:59,MarieRimmer,2350948635,Marie Rimmer,Labour,,"It is always a pleasure to visit Carmel college, students and staff are wonderful. Excellent college,  it was an absolute joy to sit with two former pupils and be questioned by pupils. We need more students to follow Kai and Josh into politics. Thank you all."
13908625,2019-10-16 19:53:16,Ed_Miliband,61781260,Ed Miliband,Labour,,"Thanks to the brilliant @NaomiAKlein for an inspiring conversation tonight and also to @Grantham_IC for hosting us—and a fantastic audience. Naomi ended by saying that if @GretaThunberg and the climate strikers have been the spark, we have to be the fire. She is right."
14034189,2019-10-23 11:22:12,IanMearnsMP,624746312,Ian Mearns MP,Labour,,Prime Minister Johnson says Northern Ireland will be protected as part of the UK as part of the proposed deal and Withdrawal agreement - why is it that his “confidence and supply” colleagues in the DUP disagree with him?
14134498,2019-10-29 12:09:58,jon_trickett,191807697,Jon Trickett,Labour,,"Our movement is ready, and most importantly the country is ready for Real Change. The time is right for an election. Now let's go and win #GE2019 #ForTheMany"
14035703,2019-10-23 12:45:14,CatSmithMP,31756041,Cat Smith,Labour,,"In May, Labour led parliament in declaring a climate emergency. Today I stand with over 300 MPs to demand our pension fund ditches fossil fuels #DivestParliament"
14848213,2019-12-09 15:05:25,Chris_RuaneMP,608932775,Chris Ruane,Labour,,"I believe #CancerMatters. If elected, I will raise the voices of people living with cancer in Parliament and fight for a system that ensures people with cancer can live life as fully as they can @macmillancancer"
14885819,2019-12-11 10:51:19,RichardBurdenMP,253490735,Richard Burden,Labour,,"A real privilege to be part of this video and poem about our NHS by Northfield’s own poet, @SpozPoet . Please share and vote to save our NHS on Thursday. #VoteLabour"
14114655,2019-10-28 09:06:32,JoStevensLabour,1328897358,Jo Stevens,Labour,,Good luck to @SamiraAhmedUK @NUJofficial and the excellent Caroline Underhill of @ThompsonsLaw #equalpay
13875940,2019-10-15 12:01:18,vickyfoxcroft,174396155,Vicky Foxcroft MP,Labour,,"Brilliantly put, @DrRosena. Much more needs to be done to stamp out racism in football - the abuse directed at England players in the #ENGBUL game last night was absolutely vile. @UEFA must respond."
14008274,2019-10-22 07:18:44,Debbie_abrahams,225857392,Debbie Abrahams MP,Labour,,"This isn't a 'general debate on Brexit' this is the law by which we will leave the EU Mr Jendrick. Workers' rights, environmental standards, consumer protections...  @BBCr4today"
14503518,2019-11-19 21:05:09,grahamemorris,58821256,Grahame Morris,Labour,,We've had Conservative austerity for nine years in our country. We’ve had a growth of billionaires in our country and a growth of extreme poverty in our country. This election is a turning point - @jeremycorbyn #ITVDebate #GE2019
14022752,2019-10-22 18:44:30,DavidLammy,18020612,David Lammy,Labour,,"We defeated the government and the #BrexitBill has not been pulled. Total bluff. 

You can't trust Boris Johnson. We won't be bullied into making a historic mistake."
14336725,2019-11-10 12:05:29,LilianGreenwood,20148039,Lilian Greenwood,Labour,,Dark and a little unnerving but do go and #MeetTheAssassins at @nottmplayhouse. Terrific production of a Sondheim musical that was new to me.
14898255,2019-12-11 19:42:37,jeremycorbyn,117777690,Jeremy Corbyn,Labour,,"If your wages never seem to go up and your bills never seem to come down - the system isn’t working for you. 

We've had the greatest slump in wages since the first steam trains were built.

Let's turn this around. Vote Labour to put money in your pocket, not the billionaires'."
14434552,2019-11-15 15:24:38,jeremycorbyn,117777690,Jeremy Corbyn,Labour,,"We'll make the very fastest broadband free for all.

Instead of you forking out for your monthly bill, we’ll make sure the tech giants like Amazon, Facebook and Google pay their fair share in tax.

That's real change."
14798095,2019-12-06 10:25:33,Debbie_abrahams,225857392,Debbie Abrahams,Labour,,Poverty &amp; inequality are NOT inevitable. They are political choices. And the choices made by consecutive Tory Governments (&amp; Lib Dems with them) over the last 10 years are shameful.
14165812,2019-10-30 22:32:18,MaryCreaghMP,169864622,Mary Creagh,Labour,,"One Grenfell firefighter told me how he shook hands with his colleagues as they thought they wouldn’t make it out.

Today’s report should not detract from the many brave men and women who risked everything to save lives that terrible night."
13948113,2019-10-18 15:35:11,Eleanor_SmithMP,2364208508,Eleanor Smith,Labour,,"The PM’s Brexit deal paves the way for a sell-off of our #NHS.

Health sec Matt Hancock said in Feb 19 “There is no privatisation of the NHS on my watch”

21 NHS contracts worth £127 million are out to tender - 19 put out since mid-Feb. This is happening!

@keepnhspublic"
14054233,2019-10-24 11:13:07,peterkyle,21769986,Peter Kyle MP,Labour,,"I still find it hard to think about the 39 souls lost in that lorry. 

What is says about our politics, policies, and methods we use to ensure human safety and dignity is harsh.

I hope the criminals behind this atrocity are caught. I we learn the lessons"
14188467,2019-11-01 09:29:01,MarkTamiMP,2278921206,Mark Tami,Labour,,Residents advising that the water supply is off in part of Penyffordd. Water Board Hafren Dyfrdwy are dealing with it and will hopefully get it sorted very soon.
14703233,2019-11-30 23:14:52,jessphillips,20000725,"Jess Phillips Esq.,",Labour,,"Also it should be said for the record, that a) the Tories have been in power for 9 years b) there was plenty of time for the PM to do this before he pirogues parliament twice, there was for example days of parliamentary time given to the lease of Kew Gardens."
14788302,2019-12-05 18:47:50,LizTwistMP,857641376628043778,Liz Twist,Labour,,I support @homesfornorth campaign for the North to get a bigger share of UK housing funding to build the quality affordable homes needed to rebalance the economy and help people thrive.
14687494,2019-11-29 19:24:48,jeremycorbyn,117777690,Jeremy Corbyn,Labour,,"My heart goes out to the victims of this appalling attack.

We owe a deep debt of gratitude to our police and emergency services, and the brave members of the public who put themselves in harm’s way to protect others.

We must remain united across all our communities."
14537182,2019-11-21 13:36:48,angelasmithmp,245745762,Angela Smith,Labour,,"Profitable, innovative + dedicated to taking on the biggest issues we face. Hats off to all the social enterprises in Altrincham &amp; Sale West and across the the UK this #SocialEnterpriseDay . Thanks for all you do!"
14750256,2019-12-03 20:23:11,LordJohnMann,357805905,John Mann,Labour,,"The IHRA definition is a working definition, which is what is needed. It is not law. France Like many countries has hate law. It is how they are used that counts. Which makes this a vital and important decision."
14864084,2019-12-10 10:51:15,DawnButlerBrent,114505454,(((Dawn Butler))),Labour,,"This government just doesn't care and it breaks my heart. 

@UKLabour will have a stand alone Women and Equalities department. Supporting women will be central to everything we do. 

Its time for a change of government vote @UKLabour on Thursday."
14367046,2019-11-12 10:54:59,MadeleineMoon,131862459,Madeleine Moon,Labour,,"We are under attack by forces that wish to erode our ability to hold democratic elections. First the foreign money, then the cyber attack, people should be prepared for a mass disinformation attack.  @paulmasonnews @edwardlucas @elisabethbraw @benimmo"
14183306,2019-10-31 21:35:57,HelenJonesMP,989710268,Helen Jones MP,Labour,,"And a huge thank you to my fantastic constituency team past and present, who have always been so supportive and committed to our work in #Warrington North.

@DomBres @andrewhill1993 @Morgan_Tarr @AlisonLOrlandi 
@_calamityjade_ @SteveGilmore17 @lotts (and our much missed Steve)"
14451374,2019-11-16 17:14:53,DavidLammy,18020612,David Lammy,Labour,,"Actually I did have a paper round when I was younger Fred but I have never been motivated by money particularly. Anyway I’ve always found bragging about one’s individual wealth tacky, brash, arrogant and profoundly Unbritish."
14828977,2019-12-08 09:11:28,AngelaRayner,222748037,Angela Rayner 🌈,Labour,,Could you imagine being a constituent of this Tory wannabe MP and you seek his help because you are struggling to feed yourself&amp;your family. He replies you should budget better and you could always get a pay day loan?We really cannot have more Tory MPs in Parliament like this! 😡
14279566,2019-11-06 22:57:03,jessphillips,20000725,"Jess Phillips Esq.,",Labour,,It's best to keep your knickers on to avoid rape according to this dude. I find it's best avoided by never coming in to contact with misogynistic men who have no understanding of consent.
13960347,2019-10-19 09:17:09,johnmcdonnellMP,77234984,John McDonnell MP,Labour,,"I'm in Parliament to vote down Boris Johnson's sell out deal.

He's selling out our jobs, selling out our industries, selling out our environmental standards and selling out our hard won rights at work.

And his deal will pave the way to sell off our NHS.

Labour won't let him."
14172917,2019-10-31 12:14:19,Bill_Esterson,120720108,Bill Esterson,Labour,,NHS Not For Sale. Stop the Tory sell-out trade deal with Trump. That's what this election is about. #GeneralElection19  #VoteLabour2019
14831523,2019-12-08 12:34:46,jeremycorbyn,117777690,Jeremy Corbyn,Labour,,"The Tories have been in power for over nine years.

If they really wanted to fund our NHS properly, they'd have done it by now."
14368178,2019-11-12 11:45:25,MattWestern_,243306810,Matt Western,Labour,,"To Sikhs in Warwick &amp; Leamington celebrating the 550th birthday of Guru Nanak Dev Ji, happy #Gurpurab"
13818972,2019-10-12 08:33:17,CarolineFlintMP,227023883,Caroline Flint,Labour,,"Love a bar chart. This shows how France &amp; Germany shield their steel industry from carbon, network and policy costs. #saveoursteel @community @unite @gmb"
14501860,2019-11-19 20:27:10,EmmaHardyMP,499590887,Emma Hardy,Labour,,Blimey. I am looking at what you’ve done as a politician Boris...and I don’t forgive you. #jeremyvsjohnson
14650876,2019-11-27 19:23:28,RogerGodsiff,236953412,Roger Godsiff,Labour,,"Urgent action is needed now. I voted in the debate initiated by Labour calling for the country to recognise that we have a ""national emergency"" &amp; to urge the Government to move speedily towards the development of a green economy. I will continue to vote this way #ClimateEmergency"
13818844,2019-10-12 08:23:02,NickTorfaenMP,3092429597,Nick Thomas-Symonds,Labour,,What a stunning achievement from Eliud Kipchoge. To run a marathon in under 2 hours is truly historic.
