,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
10855185,2019-04-26 20:50:19,Kirstenbrosbol,26110155,Kirsten Brosbol,The Social Democratic Party,,Thank you for making the trip to 🇩🇰 and for your interest in our work #SDGs #2030panelet #2030netværket
10575265,2019-04-09 09:12:08,BennyEngelbrech,520266902,Benny Engelbrecht,The Social Democratic Party,,"Hvis 3 V-ministre partout skal føre valgkamp i stedet for at passe deres arbejde som ministre, så kunne @larsloekke sådan set bare udskrive valg #dkpol"
11414688,2019-05-22 12:15:34,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,"Løkke siger, at han er stolt af landbrugspakken 😳 Så var han vist ikke helt så grøn alligevel, som han gerne vil fremstille sig i valgkampen. #dkpol #duel #FTvalg19"
11291224,2019-05-17 08:54:39,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,"Nu er der valg, så nu vil ministeren også ændre på området. Er sikker på der også findes en plads i himlen for de sidste dages hellige. Bedre sent end aldrig. Og alle de andre floskler. Ministeren har haft ansvaret i tre år. #dkpol"
10883347,2019-04-28 15:23:50,Jesper_Pet,1495154216,Jesper Petersen,The Social Democratic Party,,"Kæmpe tillykke med sejren til @jakob_fuglsang i et af sportens største løb. Tak for oplevelsen, en fantastisk dansk cykeleftermiddag vi vil huske! #LBL"
11183546,2019-05-12 21:51:55,MogensJensenS,1218988039,Mogens Jensen,The Social Democratic Party,,Enig i at lukningen er endnu et eksempel på regeringen og DF’s svækkelse af dansk kultur. Vi kan ikke love at rulle alt tilbage men vi vil styrke public service skridt for skridt @kabang73 #dkpol
11167650,2019-05-12 06:51:14,YildizAkdogan,34717297,Yildiz Akdogan,The Social Democratic Party,,"Det konservative parti, som Erdogan brød ud af, kan noget med kommunikation. I reklamen ser man kartoffelprisen i Tyrkiet er steget med over 200 pct.på 1.år. Teksten lyder: Hvad blev der af de gode gamle Ramadan-tider. Måske ligger svaret i fremtiden dvs uden Akp. #tyrkiskomvalg"
11561805,2019-05-29 07:57:09,mettereissmann,67062563,Mette Reissmann,The Social Democratic Party,,"Det er dejligt at kunne komme med sådan en klar melding på noget, der selvfølgelig skal prioriteres! Det har jeg ment længe. @uddpol @dkpol @KbhUniNyheder"
11415811,2019-05-22 12:50:49,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,Mette F: ‘Vi sætter penge af til at dække de ekstra børn og ældre der kommer. Og så sætter vi penge af til også at kunne løfte velfærden. Personalet løber for stærkt og skal have flere kollegaer.’ #dkpol #duel #FTvalg19
11235372,2019-05-15 07:41:41,Jesper_Pet,1495154216,Jesper Petersen,The Social Democratic Party,,"Når vi nu så gerne skulle højne tilliden til Folketinget og politikere, så ville det være godt med en statsminister, der havde lidt format, og som førte en saglig og redelig valgkamp - i stedet for at manipulere og lyve om modparten. Suk. #dkpol #løkkelyver"
11415267,2019-05-22 12:33:59,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,"Mette F: ‘Det er en skævhed at der skæres på Folkeskolen, mens tilskuddet til privat- og friskolerne er steget. Det dur ikke. Og Løkke har ikke en krone ekstra til Folkeskolen.’ #dkpol"
10830959,2019-04-25 18:46:16,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,"Ovenpå et utal af hårrejsende sager om anbringelsesområdet, bringes regeringen her til aften i mindretal i Folketingssalen. Et flertal i Folketinget mener, at der er behov for en ekstern undersøgelse af området, og i øvrigt en fundamental forandring. #dkpol"
11632328,2019-06-02 19:45:48,DanJoergensen,507425094,Dan Jørgensen,The Social Democratic Party,,Spændende hvad @larsloekke vil sige om klima. Efter at ha’ svækket den grønne politik 39 gange! #DKpol
11067256,2019-05-07 17:43:49,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,"Løkke gentager guddødeme, at han vil kigge på pensionsproblemet - men ikke før i 2040! 😱 #dkpol #fv19"
10724031,2019-04-19 09:07:40,YildizAkdogan,34717297,Yildiz Akdogan,The Social Democratic Party,,"Hvad fik egentlig en ellers dygtig journalist/chefredaktør til at generalisere en hel gruppe af meget forskellige mennesker og putte dem i samme bås med “repræsentanter for en fundamentalistisk, patriakalsk lovreligion og kriminelle bandeelementer”?! #dkpol #dkmedier #BrugStemmen"
10601530,2019-04-10 11:11:38,AneHalsboe,595006074,Ane Halsboe,The Social Democratic Party,,"Med andre ord: Regeringen har penge til hver anden af de ældre og børn, der kommer. Det skylder de at sige ærligt til danskerne #dkpol"
10578044,2019-04-09 11:28:08,Astridkrag,61264905,Astrid Krag,The Social Democratic Party,,"Altså træfningen mellem Thulesen-Dahl og Løkke omkring udenlandsk arbejdskraft her i #ftlive viser vel, at hvis der er nogen der pt udfordrer den brede enighed på udlændingepolitikken, så er det Venstre, der vil lempe og åbne op for flere udlændinge 🤔 #dkpol"
11416346,2019-05-22 13:13:07,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,"Løkke vil ikke stemme for en velfærdslov. Så meget for hans tilsyneladende kovending på velfærd. Det er nok bedst at stemme på en, der også er socialdemokrat mellem valgene. #dkpol"
11189941,2019-05-13 09:43:54,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,"‘Institutioner og Folkeskolen er under pres. Det samme m ældreområdet. Vi kan godt gøre det bedre. Vi har brug for at løfte serviceniveauet, så vi har tillid til vores fælles velfærd. Ellers bliver velfærden for dem, der ikke kan vælge noget andet.’ Gyldal, Herlev #dkpol"
11416597,2019-05-22 13:21:59,Astridkrag,61264905,Astrid Krag,The Social Democratic Party,,"Så @venstredk kommer ikke med en økonomisk plan? Hvorfor ikke? Ville ellers være meget relevant - særligt set i lyset af de mange nye forslag, Løkke og co. er kommet med her i valgkampen! #dkpol #fv19"
10556929,2019-04-08 11:57:58,PHummelgaard,600462984,Peter Hummelgaard,The Social Democratic Party,,"Dagens citat fra Mette Frederiksen, der indrammer alt hvad det kommende folketingsvalg handler om: ""Det er svært at bygge op. Det er meget let at rive ned."" #dkpol #løntop19"
10976862,2019-05-03 05:26:04,Heunicke,22695562,Magnus Heunicke,The Social Democratic Party,,"Kæmpe ros til @P1Morgen for at gå ind i spørgsmål om hvilket karakterkrav, der er for at komme på ungdomsuddannelse. Er jo komplet uforståelige nærmest Kafkaske formuleringer. I fik lige en ny kernelytter i vores datter fra 7. klasse her til morgen 👍😊"
11380636,2019-05-21 08:57:04,BennyEngelbrech,520266902,Benny Engelbrecht,The Social Democratic Party,,Om blot 4 tweets rammer jeg det store 25.000 tweets #twubilæum og det skal naturligvis fejres - så nu er du advaret 😉 #smdk #dkpol
11631333,2019-06-02 18:48:25,Astridkrag,61264905,Astrid Krag,The Social Democratic Party,,"Er det ikke @venstredk der kører store annoncer om ‘erfarent lederskab i urolige tider’? Deres twitter-konto må simpelthen være blevet hacket så, for det er godt nok noget barnagtig smædekampagne der køres ud lige nu. Øv for et niveau ☹️ #dkpol #fv19"
11347604,2019-05-19 18:44:14,PHummelgaard,600462984,Peter Hummelgaard,The Social Democratic Party,,"Det er meget sigende for denne valgkamp, at Lars Løkke hellere vil diskutere hvad der engang har stået i en prognose, mens Mette F vil svare på borgerens bekymringer for en værdig ældrepleje."
11415042,2019-05-22 12:28:00,Astridkrag,61264905,Astrid Krag,The Social Democratic Party,,"Regeringens forslag til udligningsreform var for skæv - ville tilgodese de rigeste kommuner nord for København - det kan du ikke tørre af på timingen, Løkke #dkpol #fv19"
11435910,2019-05-23 06:10:05,DanJoergensen,507425094,Dan Jørgensen,The Social Democratic Party,,Ret vildt at @venstredk og @larsloekke bruger enorme beløb på at indrykke negative annoncer om Socialdemokratiets politik. Vist ikke set på det niveau i DK før. Endnu et lavpunkt for Løkke!
11066660,2019-05-07 17:17:10,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,"Pernille Vermund er træt af ‘klimahysteri’. Ren kopi af dårlige amerikanske katastrofefilm, hvor politikerne ikke handler, og bliver ved med at være blinde for problemet, indtil det er for sent. Lad os ikke gå ned af den vej. #GrønOmstillingNu #dkpol"
11170123,2019-05-12 09:25:11,YildizAkdogan,34717297,Yildiz Akdogan,The Social Democratic Party,,Kære @ToftJakobsen stort tillykke med dagen. Tak for samarbejdet på Borgen. Du er en fantastisk dygtig kollega og god kammerat 🇩🇰🌹
11002385,2019-05-04 11:01:25,MetteGjerskov,525315094,Mette Gjerskov,The Social Democratic Party,,"Argh, kunne du ikke vente med at brokke dig, indtil du ser, om der rent faktisk bliver glemt nogle plakater efter valget? Er det virkelig nødvendigt at brokke sig på forhånd.... #dkpol"
11415301,2019-05-22 12:35:04,RosenkrantzT,563220669,Rosenkrantz-Theil,The Social Democratic Party,,"Friskolerne eksisterede på det niveau vi foreslår for få år siden, så mon dog at de lukker, fordi de kommer på sammen niveau igen. #dkpol"
10576372,2019-04-09 10:06:23,RabjergMadsen,2173972657,Chr Rabjerg Madsen,The Social Democratic Party,,". @venstredk sidder på magten, embedsværk og kæmpe indflydelse på DK’s fremtid. Derfor er det decideret ynkeligt, når 3 ministre indkalder til pressemøde alene for a sprede skræmmekampagne om @Spolitik . Tåkrummende lavpunkt og krystalklart bevis på behov for ny regering i #dkpol"
11416435,2019-05-22 13:16:22,BennyEngelbrech,520266902,Benny Engelbrecht,The Social Democratic Party,,Kommer der mon en samlet økonomisk plan fra @larsloekke inden valget 5. juni? En plan der viser hvordan han vil finansiering alle de kovendinger han er kommet med sine valget blev udskrevet? For VLAK regeringens økonomiske plan kan ikke dække løfterne. #dkpol #dkøko
11666785,2019-06-04 18:32:38,PHummelgaard,600462984,Peter Hummelgaard,The Social Democratic Party,,"Hvad sker der for, at Løkke har sin telefon liggende bordet? Der er vist ikke plads til flere kaniner op af hatten i denne valgkamp. Og da slet ikke til at få sendt live-stikord. #dkpol"
10972055,2019-05-02 19:56:12,mfMorten,2229232175,Morten Bødskov,The Social Democratic Party,,Løkke i 21:30: Alt er @Spolitik og Mette Frederiksens skyld! Hold nu op! Prøv med lidt overskud. Start med at lave en bedre pensionsaftale! #dkpol
11347139,2019-05-19 18:28:26,Trinebramsen,130160241,Trine Bramsen,The Social Democratic Party,,Skørt at Løkke den ene dag tigger os om regeringssamarbejde. Den næste dag storlyver Venstre igen om vores politik #dkpol
