,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
5251407,2018-06-20 19:34:22,NureddinNebati,3065996027,Dr.Nureddin NEBATİ,AK Parti,İSTANBUL,"#BenTürkiyeyim… Benim dilim hep mazlumların şarkısını söyler, kalbim de delidir sevdam da...Öfkem tarihim gibi engindir, bedenim en keskin gecede çeliğe döner, yumruklarım kavgada balyoz kesilir…"
4863818,2018-05-28 22:36:07,DrSuatOnal,417708633,Suat Önal,AK Parti,OSMANİYE,Osmaniye Merkez Devlet Bahçeli Bulvarında bir grup genç kardeşimizle sohbet ettik. Ülke meselelerine vukufiyet ve sorumluluk duygusu hassasiyetini müşahede ettiğimiz genclerimizle  gururlandık ve geleceğimiz adına daha da ümitlendik. Sağolsunlar varolsunlar.
4609038,2018-05-15 07:11:52,nacibostanci,90854551,Naci Bostancı,AK Parti,AMASYA,Sosyal medyada emekli ikramiyeleri maasa gore ve cok daha dusuk olacak diye yalan bir propaganda yapiliyor meclisten gecen yasa maas farki gozetmeksizin her iki bayramda 1000 er lira verilecegi seklindedir.
4496533,2018-05-08 20:24:19,VeysiKaynak,230166314,Veysi KAYNAK,AK Parti,KAHRAMANMARAŞ,"Millete hizmetkar olmaya,
Vesayet odaklarıyla savaşa,
Güçlü ve bağımsız Türkiye için;
Bu kutlu yürüyüşe
Recep Tayyip Erdoğan ile
DEVAM."
5131501,2018-06-12 21:47:28,DrSuatOnal,417708633,Suat Önal,AK Parti,OSMANİYE,"Valimiz Sn Ömer Faruk Coşkun'un Mülki İdareciler, Kamu Kuruluş yöneticileri, Il Genel Meclisi Üyeleri, Muhtarlar ve STK temsilcilerine Polisevinde vermiş olduğu İftar programına katıldık."
4954689,2018-06-01 23:51:51,avhilmibilgin,486852758,Hilmi BİLGİN,AK Parti,SİVAS,"Lise Geçiş Sınavı’na ( LGS ) girecek tüm öğrencilerimize başarılar diliyorum.

Allah zihin açıklığı versin."
4612592,2018-05-15 10:02:50,efkanala,1318916166,Efkan Âlâ,AK Parti,BURSA,"Filistin de bu vahşeti yapanlar, yaptıranlar ve seyredenler! Sizi lanetliyorum. Bilin ki akan kanda kendi geleceğinizi boğuyorsunuz."
4494314,2018-05-08 19:15:00,mbabaoglu,124995603,Mehmet Babaoğlu,AK Parti,KONYA,"Ana söylemlerinden biri “Durmak yok, yola DEVAM” olan gerçek bir Lider’e sahip bir Partiyiz biz. Daha fazla söze gerek var mı?"
4812563,2018-05-25 19:33:45,cemil_yaman,256512810,Cemil Yaman,AK Parti,KOCAELİ,"AK Parti Milletvekili Aday Adayımız İsrafil Kamacı beyin Kars,Ardahan ve Iğdır'lı Dernek Başkanlarını misafir ettiği iftar programına katıldık. Misafirperverliklerinden dolayı İsrafil beye ve hemşehrilerime teşekkür ediyorum. #DARICA #KOCAELİ #VakitTürkiyeVakti"
5180322,2018-06-17 16:20:02,ResatPetek,176112830,Reşat Petek,AK Parti,BURDUR,"Cumhurbaşkanımız / Genel Başkanımız Sayın @RT_Erdogan : “Kendi yaptıkları bir tek hizmetten söz edemiyorlar, çünkü onların bu ülkede bir dikili ağacı yok. En önemli icraatları 18 yıl boyunca bu milleti Ezan-ı Muhammedi'den mahrum bırakmak oldu.”
#BüyükLiderİstanbulda"
4536312,2018-05-10 19:37:23,BurhanKuzu,138892081,Burhan Kuzu,AK Parti,İSTANBUL,"Fenerbahçe’yi yenen Akhisar Belediyespor Ziraat Türkiye Kupası Şampiyonu oldu. 
Tebrikler Akhisar Belediyespor, tebrikler Okan Buruk. Helal olsun çocuklar."
4356569,2018-04-30 20:31:50,omerrcelik,369515882,Ömer Çelik,AK Parti,ADANA,"#BeratKandili mübarek olsun. Merhametle, bereketle ve mazlumlarla kalbimizi “bir” kılmaya vesile olsun."
5217720,2018-06-19 14:03:16,BurhanKuzu,138892081,Prof Dr Burhan Kuzu,AK Parti,İSTANBUL,"Muharrem İnce“İstanbul Geri Alınacak”sözleri ile başlayan Yunanca şarkının melodisini almış,kendisi için yazılan şarkıda kullanmış.Neresini düzeltirsin bu rezilliği. Şarkısının sözleri  felaket!Yerli bir melodi bulamadın mı Muharrem Bey?Keşke beni arasaydın,uygun bir şey olurdu."
5280404,2018-06-22 05:47:59,_cevdetyilmaz,986911464,Cevdet Yılmaz,AK Parti,BİNGÖL,"Finans
İnsan Kaynakları
Dijital Dönüşüm ve
Yatırım Ofisleri

Etkin ve sonuç odaklı yapılar olarak özellikli proje ve çalışmaları hayata geçiriyor.

#HazırızTürkiye"
4703880,2018-05-19 18:29:18,farukcelikcomtr,492163600,Faruk Çelik,AK Parti,ŞANLIURFA,"Şampiyon Galatasaray! Bu yarışa son haftaya kadar renk katan Fenerbahçe, Başakşehir, Beşiktaş spor kulüplerimize de teşekkür ediyorum. #ŞampiyonGALATASARAY"
4723532,2018-05-21 10:26:02,avismailaydin,1557729254,İsmail AYDIN,AK Parti,BURSA,İznik Esnaf ve Kefalet Kooperatifi’nin Emektar Başkanı Cahit Ergün’ün vefat haberini üzüntüyle öğrendim. Merhuma Allah’tan rahmet yakınlarına baş sağlığı diliyorum.
5122007,2018-06-11 14:54:23,NureddinNebati,3065996027,Dr.Nureddin NEBATİ,AK Parti,İSTANBUL,"Üç devi bir araya getiren proje ile 5 yıl içinde 2 milyar dolar gelir sağlanacak. 
Bu yıl açılacak olan İstanbul Yeni Havalimanının sunduğu olanaklarla birlikte Turkish Cargo dünyada ilk üçe girecek inşallah."
4727130,2018-05-21 14:52:47,MAtillaKaya,465900536,Mahmut Atilla Kaya,AK Parti,İZMİR,"Öncelikle bize bu görevi tevdi eden başta Genel Başkanımız ve Cumhurbaşkanımız Recep Tayyip Erdoğan, Genel Başkan Vekilimiz ve Başbakanımız Binali Yıldırım olmak üzere partimizin aday belirleme üst kurulundaki çok değerli üyelerine teşekkür ediyorum."
5118082,2018-06-10 20:32:59,bybekirbozdag,425819395,Bekir  Bozdağ,AK Parti,YOZGAT,"1)Meleklerin her türlü iş için indiği,tan yeri ağarıncaya kadar esenliğin olduğu,Kur’an’ın Peygamberimize ilk vahyedildiği gece ve bin aydan daha hayırlı olan Mübarek Kadir Gecenizi tebrik ediyor;yaptığınız ve yapacağınız ibadetlerin ve duaların kabulünün Allah’tan niyaz ederim."
4980188,2018-06-03 17:16:03,tkucukcan,527926613,Talip Küçükcan,AK Parti,ADANA,"#Fenerbahçe'mize hayırlı olsun yeni başkan Ali Koç. Tebrik ediyor, başarılar diliyorum. Umarım Türk sporuna güzel hizmetleri olur."
5136286,2018-06-13 17:21:55,cemil_yaman,256512810,Cemil Yaman,AK Parti,KOCAELİ,"AK Parti Körfez İlçe Başkanımız Şener Söğüt,Belediye Başkan Yardımcımız Faruk Denli ve ilçe yöneticilerimiz ile Kocaeli Tüm Sanayici İş İnsanları Derneği (KOTSİAD)'ne misafir olduk.#VakitKÖRFEZvakti #VakitAKPARTİvakti"
5067832,2018-06-07 17:44:54,avaliozkaya,2309002266,Ali ÖZKAYA,AK Parti,AFYONKARAHİSAR,"Hocalar Yağcı Köyünde #24Haziran’ın önemini anlatmaya #Devam ediyoruz. 

#YaparsaAkPartiYapar 
#DurmakYokÇalışmayaDevam"
5313918,2018-06-23 21:29:30,nacibostanci,90854551,Naci Bostancı,AK Parti,AMASYA,"Yarın, medeni, saygılı fikirlerimiz farklı da  olsa ülkemizin ve kaderimizin aynı olduğunu unutmaksızın, bu ülkede farklı bir ses eksilse eksilen bizim sesimizdir anlayışını hep muhafaza ederek sandığa gidip vatandaşlık görevimizi yapalım."
4626083,2018-05-15 20:43:47,emrullahisler,251971322,Emrullah İŞLER,AK Parti,ANKARA,"Başı rahmet, ortası mağfiret, sonu cehennemden azat olmak olan mübarek Ramazan ayınızı tebrik ederim. Bu ayın feyzinden doya doya yararlanmayı Rabbim herkese nasip eylesin."
4958224,2018-06-02 09:08:28,_cevdetyilmaz,986911464,Cevdet Yılmaz,AK Parti,BİNGÖL,"24 Haziran ile birlikte belirsizlikler azalacak, güven ve istikrar pekişecek, hızlı ve etkili yönetim sistemi ile ekonomimiz de yeni bir sürdürülebilir büyüme dönemine girecektir."
4823974,2018-05-26 13:28:22,ekinciazmi,295650640,AZMİ EKİNCİ,AK Parti,İSTANBUL,Uluslararası düzeyde rekabet gücü kazanmak için Milli Elektrikli ve dizel tren setleri ile Milli Yüksek Hızlı Tren Çalışmaları devam ediyor. #yaparsaAKPARTİyapar
5244049,2018-06-20 14:47:52,Mehmet__Akyurek,1632532027,Mehmet Akyürek,AK Parti,ŞANLIURFA,"Her zaman olduğu gibi yine bugün de Genel Başkanımız ve Cumhurbaşkanımız Sn. Recep Tayyip Erdoğan’ı büyük bir çoşkuyla, sevgiyle muhabbetle karşılayan Aziz Şanlıurfalı hemşehrilerime teşekkür ediyorum.

#VakitSanliurfaVakti 
#VakitTurkiyeVakti"
4495528,2018-05-08 19:52:06,HBTurkoglu,281020745,Hacı Bayram TÜRKOĞLU,AK Parti,HATAY,"⠀⠀⢠⡤⢺⣿⣿⣿⣿⣿⣶⣄
⠀⠀⠉⠀⠘⠛⠉⣽⣿⣿⣿⣿⡇
⠀⠀⠀⠀⠀⠀⢉⣿⣿⣿⣿⡗
⠀⢀⣀⡀⢀⣀⣤⣤⣽⣿⣼⣿⢇⡄
⠀⠀⠙⠗⢸⣿⠁⠈⠋⢨⣏⡉⣳
           ⢸⣿⡄⢠⣴⣿⣿⣿
⠀⠀⠀⠀⠉⣻⣿⣿⣿⣿⣿⡟⡀
⠀⠀⠀⠀⠐⠘⣿⣶⡿⠟⠁⣴⣿⣄
⠀⠀⠀⠀⠀⠘⠛⠉⣠⣴⣾⣿⣿⣿⡦
⠀⠀⢀⣴⣠⣄⠸⠿⣻D E V A M"
5259963,2018-06-21 08:35:02,SIRIN_UNAL,555956295,Şirin ÜNAL,AK Parti,İSTANBUL,"İl Başkanlığımızda Milletvekili Adayları istişare ve değerlendirme toplantımızı tamamladık, hayırlı olsun. Sütlüce, İST.
@akpartiistanbul @akgencistanbul @akzeytinburnu 
#BüyükTürkiyeGüçlüLiderİster"
4497865,2018-05-08 21:07:48,ytezcan33,233247340,Doç.Dr.Yılmaz TEZCAN,AK Parti,MERSİN,700 bini aşkın paylaşım yapılan DEVAM etiketimizi düşüren twitter’a karşı da mücadelemiz inadına DEVAM
4237317,2018-04-24 07:17:45,oznurcalik,229637054,Öznur Çalık,AK Parti,MALATYA,"Malatya ve çevre illerimizde de hissedilen,
Adıyaman Samsat merkezli 5.1 şiddetindeki depremden etkilenen vatandaşlarımıza büyük geçmiş olsun.

Rabbim, güzel memleketimizi her türlü felaketten muhafaza eylesin."
4239815,2018-04-24 09:34:18,leylasahinusta,3025338878,Dr. Leyla ŞAHİN USTA,AK Parti,KONYA,"Cumhurbaşkanımız Sn. @RT_Erdogan : ""Türkiye'yi karalamak için çırpınan tüm kesimlerle aynı dili konuşan bu zat'ın boyunun ölçüsünü yüreği yetipte meydana çıkabilirse 24 Haziran'da göreceğiz."""
5214002,2018-06-19 11:03:07,dtaysedogan,3150823720,Dt.Ayşe DOĞAN,AK Parti,TEKİRDAĞ,"AK PARTİ Tekirdağ Milletvekili Dt.Ayşe DOĞAN Şarköy Kadın Kolları Başkanı Sn.Ömür KENAR ,Malkara Aile ve Sosyal Politikalar İlçe Müdürü Sn.Veli Emre YİĞİT ile birlikte Sn.Sevgi BURAN'ı ziyaret etti."
5123096,2018-06-11 17:23:46,dtaysedogan,3150823720,Dt.Ayşe DOĞAN,AK Parti,TEKİRDAĞ,"AK PARTİ Tekirdağ Milletvekili Dt.Ayşe DOĞAN Malkara İlçe Başkanı Sn.Gökhan ŞENTÜRK ,Malkara Aile Sosyal Politikalar İlçe Müdürü Sn.Veli EMRE YİĞİT ve teşkilat üyelerimiz ile birlikte Rıdvan bey ve ailesini ziyaret etti."
4328564,2018-04-28 19:38:00,necdetunuvar,154993645,Necdet Ünüvar,AK Parti,ADANA,CHP ısrarla ÇATI meselesine odaklanmış gibi yapıyor ama asıl problem ÇITA meselesi! Hangi çatıyı kurarlarsa kursunlar çıta yükselmiyor!
4240430,2018-04-24 10:01:24,omerrcelik,369515882,Ömer Çelik,AK Parti,ADANA,Arrived in Madrid accompanying our Prime Minister @TC_Basbakan to attend Turkey-Spain Intergovernmental Summit.
4592582,2018-05-14 10:12:24,BurhanKuzu,138892081,Burhan Kuzu,AK Parti,İSTANBUL,"Bugün 14 Mayıs Eczacılık Günü.
Sağlık sorunlarına büyük bir duyarlılıkla yardımcı olmak için özveriyle çalışan eczacılarımızın #EczacılıkGünü'nü kutlarım."
4405208,2018-05-03 13:54:54,SIRIN_UNAL,555956295,Şirin ÜNAL,AK Parti,İSTANBUL,"#Emeklileremüjde #HerşeyTürkiyeİçin

- Emekli Esnafımızın Sosyal Güvenlik Destek Primi Borçları siliniyor."
5314031,2018-06-23 21:41:40,nacibostanci,90854551,Naci Bostancı,AK Parti,AMASYA,"Yarın yeni sistemin ilk günü olacak. Yarın, ortak değer demokrasi sebebiyle herkes kazanacak, kaybeden olmayacak. Meşru zeminlerdeki rekabet ortak akıl ve sağduyuyu tahkim edecek, ülkemizin, halkımızın geleceği aydınlık olacak."
4838970,2018-05-27 13:35:57,huseyinburge,73785262,Hüseyin Bürge,AK Parti,İSTANBUL,"De ki: ""Rabbim! Bağışla, merhamet et. Çünkü sen merhamet edenlerin en hayırlısısın!""
Mü'minûn, 23/118"
4361079,2018-05-01 07:55:15,MustafaSentop,226219067,Mustafa Şentop,AK Parti,İSTANBUL,3-) TBMM’de grubu bulunmayan veya son seçimde en az %5 oy almış olmayan bir siyasi partinin adayı olmaz; olamaz. Zira böyle bir parti aday gösteremez.
4952630,2018-06-01 20:48:31,uguraydemir45,364339889,Uğur Aydemir,AK Parti,MANİSA,Yarın gerçekleşecek olan Liseye Geçiş Sınavına girecek tüm öğrencilerimize başarılar dilerim. Rabbim zihin açıklığı versin inşallah.  Vatandaşlarımızdan sınav süresince gürültüye meydan verecek çalışmalara ara vermesini rica ediyorum.
5121448,2018-06-11 13:15:49,erolkaya_ist,280660563,Erol Kaya,AK Parti,İSTANBUL,"Sayın Cumhurbaşkanımız @RT_Erdogan
 “Kandile operasyon başlattık. Kandil’de ki terör bataklığını da Afrin gibi kurutacağız”

Sefer Bizden, Zafer Allah’tan

Rabbim askerimizi muhafaza etsin, ordumuza tez vakitte zafer nasip etsin."
4784621,2018-05-24 12:13:12,huseyinburge,73785262,Hüseyin Bürge,AK Parti,İSTANBUL,Cumhurbaşkanımız Sn @RT_Erdogan : Tüm saldırıların üstesinden sadece milli iradeye olan bağlılığımız ve güvenliğimiz sayesinde geldik.
4481293,2018-05-08 09:33:11,avismailaydin,1557729254,İsmail AYDIN,AK Parti,BURSA,"Cumhurbaşkanımız ve Genel Başkanımız Sayın @RT_Erdogan:”Oluşturacağımız listede tek bir derdimiz var, halkımızın karşısına en ideali ile çıkmak.”"
4421653,2018-05-04 10:28:02,myeneroglu,291368363,Mustafa Yeneroğlu,AK Parti,İSTANBUL,Bursa’daki Kestel Hacı Bektaş Veli Kültür Merkezi ve Cemevi’ne yapılan çirkin saldırıyı kınıyorum. Cemevi cemaatine geçmiş olsun. Ramazan da bizim Muharrem de. Tarih boyunca kardeşlik ve dayanışma kültüründen ödün vermeyen milletimiz bu tür hesaplı provokasyonlara gelmez.
4679035,2018-05-18 09:58:22,bybekirbozdag,425819395,Bekir  Bozdağ,AK Parti,YOZGAT,"7)Sayın İnce,siz,alenen yalan söylüyorsunuz veABD’den arayan her kimse onun ağzından utanmadan ülkenize iftira ediyorsunuz. 

Klasör klasör önderilen dosyalar, Cumhurbaşkanımız, Başbakanımız,Adalet Bakanlarımız,DışişleriBakanımızın görüşmeleri ve medyada yazılanlar,herşey ortada."
5026940,2018-06-06 01:45:21,BurhanKuzu,138892081,Burhan Kuzu,AK Parti,İSTANBUL,"Türkiye’nin 453 Milyar Dolar borcu varmış ve ülke borç sarmalındaymış.Oysa bizim tüm borcumuzun milli gelire oranı yüzde 142.Bize benzer gelişmekte olan ülkelerde bu oran yüzde 211,gelişmiş ülkelerde ise yüzde 390.Evet borç var karşılığı da var.Önemli olan da bu."
4340754,2018-04-29 20:49:26,cemil_yaman,256512810,Cemil Yaman,AK Parti,KOCAELİ,AK Parti Kocaeli İl Gençlik Kolları Başkan Yardımcısı Baki kardeşimiz ile Ayşenur hanımefendinin nikah akdine şahitlik ettik. Hayatlarını birleştiren çiftimize ömür boyu mutluluklar diliyorum. #AKPARTİ #KOCAELİ
4333312,2018-04-29 09:45:17,Akresitpolat79,1899433327,Reşit POLAT,AK Parti,KİLİS,Karapınar köyünde İl Genel Meclis Üyemiz Cuma Avcı’nın oğlunun düğününe katıldık.Genç çiftlere bir ömür mutluluklar dileriz.
4785114,2018-05-24 12:30:38,leylasahinusta,3025338878,Dr. Leyla ŞAHİN USTA,AK Parti,KONYA,"Sn.Cumhurbaşkanımız;Herkesin inandığı gibi yaşayabildiği,katılımcı bir yaklaşımla fikirlerini özgürce ifade edebildiği,refaha katkıda bulunduğu ve refahtan hak ettiği payı aldığı,emniyet vehuzur içerisinde yaşayan bir toplum olarak birlikte geleceğe yürüyeceğiz #VakitTürkiyeVakti"
4602313,2018-05-14 18:58:07,aygunzeki,259981505,Zeki Aygün,AK Parti,KOCAELİ,""" katil Nethanyahu, Terörist devlet İsrail ""
"" Katil'in ortağı Tramp, Terörist devletin destekçisi Amerika""
Tarih sizi KATİL ve TERÖRİST olarak anacaktır. Bu rütbe size çok yakıştı.
@realDonaldTrump  @BBNethanyahu"
4797536,2018-05-25 01:00:00,BaybaturMurat,1462396794,Murat Baybatur,AK Parti,MANİSA,"Arayan sen ol, bulan sen;
tanıyan sen ol, kucaklayan yine sen.
Kula vefası olmayanın Hakk'a vefası olmaz..!

Hz. Mevlana"
4292301,2018-04-26 17:16:12,MetinerBasin,2924871509,Mehmet Metiner,AK Parti,İSTANBUL,"Batı, bizim kendisi gibi olmamızı değil bizim kendisine boyun eğmemizi istiyor. Cumhurbaşkanımız/liderimiz Erdoğan liderliğinde yeniden tarih sahnesine çıkan Türkiye onlara boyun eğmedi, eğmeyecek. Erdoğan'a düşmanlıklarının sebebi budur. 

#RadyoPolitik
@latifsimsekk"
4407047,2018-05-03 15:29:49,SIRIN_UNAL,555956295,Şirin ÜNAL,AK Parti,İSTANBUL,"İstanbul Atlas,
İzmir Tınaztepe,
Eskişehir Teknik,
İsparta Uygulamalı Bilimler,
Afyonkarahisar Sağlık Bilimleri,
Semerkand Bilim ve Medeniyet, 
Ankara Medipol,
Üniversiteleri kurulmuştur. Hayırlara vesile olsun.
@Akparti @akpartiistanbul"
5120301,2018-06-11 09:45:30,SIRIN_UNAL,555956295,Şirin ÜNAL,AK Parti,İSTANBUL,"2017 Yılının son çeyreğinde yüzde 7,3 büyüyen Türkiye ekonomisi 2018'in ilk çeyreğinde yüzde 7,4 büyüdü.
#TürkiyeHerşeyinEniyisineLayık"
4829317,2018-05-26 18:49:57,IlknurInceoz,405900155,İlknur İnceöz,AK Parti,AKSARAY,"Cumhurbaşkanımız, Genel Başkanımız Sayın @RT_Erdogan: Geçmişte olduğu gibi sadece vesayeti kendine kalkan yapan bir avuç seçkinin refah ve huzuru için değil, 81 milyon insanımızın tamamının geleceği için çalışıyoruz.

#VakitTürkiyeVakti
#VakitAksarayVakti"
4302174,2018-04-27 08:27:16,halilozcan63,1545452335,Halil Özcan,AK Parti,ŞANLIURFA,"Gnl. Başkanımız ve Cumhurbaşkanımız Sn. @RT_Erdogan “Diktatör görmek isteyenler bir gecede zorla, neden göstermeden parti değiştirenlere bakmalıdır”. @tcbestepe"
4363755,2018-05-01 10:25:58,BurhanKuzu,138892081,Burhan Kuzu,AK Parti,İSTANBUL,"CHP’nin seçimi kaybetme bahanesi belli oldu.Kemal bey er meydanından kaçıyor, daha seçim yapılmamış, seçim güvenliği bahanesi ile yine kendilerini kurtarmaya çalışıyorlar. 16 yıldır her seçimde oylarımızı arttırarak iktidar olmaya devam ediyoruz. Yenilen pehlivan güreşe doymazmış"
4464414,2018-05-07 07:48:54,bybekirbozdag,425819395,Bekir  Bozdağ,AK Parti,YOZGAT,"6)”Eğer, yapamazsanız -ki hiçbir zaman yapamayacaksınız- o halde yakıtı insanlarla taşlar olan ateşten sakının. O ateş kafirler için hazırlanmıştır.”(Bakara,2/24)"
4307693,2018-04-27 13:36:12,BKaraburun,335840936,Bennur Karaburun 🇹🇷,AK Parti,BURSA,"Anadolu insanı feraset sahibidir, sağduyuludur.

Muğlak olup, vaziyete göre şekil alanı, garanticilikle kibir arasında kalanı, en zor zamanlarda sessiz kalıp düşmana fırsat sunanları ve en önemlisi de Liderini zor durumda bırakanları gönül dünyasına almaz. 

Bu millet başkadır..."
5106173,2018-06-09 15:14:47,NureddinNebati,3065996027,Dr.Nureddin NEBATİ,AK Parti,İSTANBUL,"Teröristlerde kol kola gezenler, 15 Temmuz’da bu Millet kahramanca şehadete yürürken kaçacak delik arayanlar, kifayetsiz, cesaretsiz, basiretsiz siyaset yürütenler bu Milletin kalbinde yer bulamaz."
4726906,2018-05-21 14:39:31,turanbulent,201339405,BÜLENT TURAN,AK Parti,ÇANAKKALE,"Kaldığımız yerden devam etmek için bir kez daha Çanakkale milletvekili adaylığımız hayırlı olsun. Şehrimize, ülkemize olan borcumuzu ödemek için gece gündüz çalışacağız. Allah, aldığımız görevlerin hakkını vermeyi nasip etsin."
4578186,2018-05-13 09:37:51,AYARHikmet,2355368126,Hikmet AYAR,AK Parti,RİZE,"Bugün anneler günü.
Başta şehit anneleri, kendı annem, çocuklarımın annesi, torunlarımın anneleri olmak üzere tüm annelerin anneler günü mübarek olsun. Hergün anneler günüymüş gibi annelerimizin değerini bilenlerden olalım inşaallah."
4317432,2018-04-28 00:32:22,salimuslu__,2776168815,Salim USLU,AK Parti,ÇORUM,"AK Parti Genel Merkez Gençlik Kolları Başkanlığı’na seçilen @abuyukgumus kardeşimize başarılar diliyor, görevini başarılarla devreden @mecertas başkanımıza hizmetleri için teşekkür ediyorum. Partimize hayırlı uğurlu olsun."
4874874,2018-05-29 13:48:31,DrSuatOnal,417708633,Suat Önal,AK Parti,OSMANİYE,Basak Gazetesi sahibi Sn Bahri Çolpan 'ı ziyaret  ederek Osmaniye ilimiz ve güncel konular üzerine hasbihal ettik.
5079823,2018-06-08 09:33:41,Dr_Faruk_Ozlu,3439001950,Faruk Özlü,AK Parti,DÜZCE,"Antarktika'da 29 danışman, söz sahibi ülke var. 24 tane de gözlemci ülke mevcut. Türkiye olarak gözlemci ülke statüsünden danışman ülke statüsüne geçmek istiyoruz."
4498563,2018-05-08 21:34:36,av_ihalilyildiz,1627828717,ibrahim Halil YILDIZ,AK Parti,ŞANLIURFA,Twitterda hile yapıp DEVAM etiketini kaldırtarak emperyalist güçlerin piyonları olduğunuzu bir kez daha ortaya koydunuz.
4927626,2018-05-31 18:37:45,_cevdetyilmaz,986911464,Cevdet Yılmaz,AK Parti,BİNGÖL,"TOKİ ile büyük kentsel dönüşümler yaptık, DAP ve Kalkınma Ajansı ile onlarca projeye destek olduk, OSB, Tekstil Kent, İŞGEM, Çağrı Merkezleri ile binlerce gencimize iş imkanı sağladık."
4481012,2018-05-08 09:20:25,ResatPetek,176112830,Reşat Petek,AK Parti,BURDUR,Cumhurbaşkanımız / Genel Başkanımız Sayın @RT_Erdogan : “Bu süreç 16 yılın birikimi üzerine yepyeni bir Türkiye inşa etme sürecidir.”
4846964,2018-05-28 01:17:52,efkanala,1318916166,Efkan Âlâ,AK Parti,BURSA,27 Mayıs bir facianın tarihidir. Bir cuntanın milletin iradesine ihanetinin adıdır. Tarihimize sürülmüş büyük bir kara lekedir. Kahramanlarını rahmetle anıyorum.
4361580,2018-05-01 08:23:51,huseyinburge,73785262,Hüseyin Bürge,AK Parti,İSTANBUL,*Alın teriyle ülkemizin kalkınmasına ve üretimine katkıda bulunan bütün işçi kardeşlerimizin #1Mayıs Emek ve Dayanışma Gününü tebrik ediyorum. Barış ve kardeşliğimiz daim olsun...
4918643,2018-05-31 12:33:35,halisdalkilic,232134649,HALİS DALKILIÇ,AK Parti,İSTANBUL,İstanbul Milletvekilimiz Değerli @NureddinNebati beyefendinin muhterem annesi Hacı Emine Teyzemizi Ataköy 5. Kısım Camii’nden Rahmet-i Rahman’a uğurladık. Mekanı cennet olsun.
